IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
36597,09/11/2021,18/11/2021,3,222,60,0,0,1000005550,
36598,06/02/2021,10/02/2021,1,210,86,1,1,1000005551,
36599,14/03/2021,29/03/2021,3,205,119,1,1,1000005552,
36600,15/08/2021,26/08/2021,2,228,70,1,1,1000005553,
36601,18/11/2021,23/11/2021,1,215,256,1,1,1000005554,
36602,04/12/2021,07/12/2021,2,221,222,1,1,1000005555,
36603,28/06/2021,08/07/2021,1,234,214,1,1,1000005556,
36604,21/11/2021,23/11/2021,1,212,64,0,0,1000005557,
36605,04/05/2021,15/05/2021,1,246,183,0,0,1000005558,
36606,31/01/2021,10/02/2021,3,283,64,1,1,1000005559,
36607,26/06/2021,09/07/2021,3,212,283,1,1,1000005560,
36608,09/09/2021,22/09/2021,3,270,103,0,0,1000005561,
36609,21/09/2021,03/10/2021,2,271,143,0,0,1000005562,
36610,27/09/2021,10/10/2021,1,253,283,1,1,1000005563,
36611,11/02/2021,19/02/2021,4,216,64,1,1,1000005564,
36612,14/08/2021,25/08/2021,1,263,280,0,0,1000005565,
36613,05/11/2021,10/11/2021,4,259,91,1,1,1000005566,
36614,20/06/2021,28/06/2021,1,297,60,0,0,1000005567,
36615,13/07/2021,24/07/2021,3,278,205,1,1,1000005568,
36616,14/12/2021,28/12/2021,3,256,232,1,1,1000005569,
36617,20/01/2021,22/01/2021,3,231,176,1,1,1000005570,
36618,06/06/2021,08/06/2021,4,281,13,1,1,1000005571,
36619,22/09/2021,25/09/2021,4,277,282,1,1,1000005572,
36620,31/08/2021,04/09/2021,2,232,163,0,0,1000005573,
36621,01/10/2021,15/10/2021,1,276,64,0,0,1000005574,
36622,19/06/2021,27/06/2021,3,253,159,0,0,1000005575,
36623,22/10/2021,27/10/2021,1,295,58,1,1,1000005576,
36624,17/02/2021,23/02/2021,4,216,47,0,0,1000005577,
36625,06/02/2021,16/02/2021,3,280,279,0,0,1000005578,
36626,16/10/2021,30/10/2021,4,224,283,1,1,1000005579,
36627,07/01/2021,18/01/2021,4,293,30,0,0,1000005580,
36628,28/07/2021,11/08/2021,1,299,12,1,1,1000005581,
36629,08/06/2021,14/06/2021,1,261,85,0,0,1000005582,
36630,11/12/2021,18/12/2021,4,232,218,0,0,1000005583,
36631,23/06/2021,02/07/2021,1,268,20,0,0,1000005584,
36632,17/11/2021,20/11/2021,2,259,287,1,1,1000005585,
36633,28/03/2021,29/03/2021,1,201,249,0,0,1000005586,
36634,25/09/2021,28/09/2021,2,259,91,0,0,1000005587,
36635,19/12/2021,21/12/2021,3,216,273,1,1,1000005588,
36636,21/10/2021,28/10/2021,3,272,27,1,1,1000005589,
36637,02/11/2021,11/11/2021,2,220,90,1,1,1000005590,
36638,24/08/2021,03/09/2021,3,228,182,0,0,1000005591,
36639,14/12/2021,25/12/2021,3,284,149,0,0,1000005592,
36640,12/01/2021,25/01/2021,2,217,296,0,0,1000005593,
36641,01/10/2021,04/10/2021,2,284,268,0,0,1000005594,
36642,18/02/2021,23/02/2021,4,220,211,0,0,1000005595,
36643,11/11/2021,14/11/2021,4,276,53,1,1,1000005596,
36644,28/11/2021,30/11/2021,2,205,249,0,0,1000005597,
36645,18/04/2021,29/04/2021,2,258,25,1,1,1000005598,
36646,10/02/2021,18/02/2021,3,221,299,1,1,1000005599,
36647,28/02/2021,11/03/2021,3,296,61,1,1,1000005600,
36648,02/05/2021,07/05/2021,1,253,120,1,1,1000005601,
36649,03/07/2021,06/07/2021,4,275,114,1,1,1000005602,
36650,31/03/2021,15/04/2021,4,280,162,0,0,1000005603,
36651,26/07/2021,08/08/2021,3,217,69,1,1,1000005604,
36652,14/10/2021,28/10/2021,2,293,198,1,1,1000005605,
36653,21/09/2021,05/10/2021,2,299,147,1,1,1000005606,
36654,24/11/2021,27/11/2021,1,270,141,0,0,1000005607,
36655,13/05/2021,16/05/2021,1,228,26,1,1,1000005608,
36656,25/09/2021,01/10/2021,2,266,112,0,0,1000005609,
36657,25/01/2021,06/02/2021,2,279,191,0,0,1000005610,
36658,17/07/2021,01/08/2021,1,215,199,0,0,1000005611,
36659,25/06/2021,29/06/2021,4,240,139,0,0,1000005612,
36660,02/09/2021,08/09/2021,4,220,154,0,0,1000005613,
36661,24/09/2021,01/10/2021,3,259,258,1,1,1000005614,
36662,17/11/2021,02/12/2021,3,295,70,0,0,1000005615,
36663,21/04/2021,05/05/2021,3,201,118,0,0,1000005616,
36664,27/01/2021,06/02/2021,3,229,15,1,1,1000005617,
36665,06/08/2021,12/08/2021,3,208,70,1,1,1000005618,
36666,24/09/2021,05/10/2021,4,237,55,0,0,1000005619,
36667,14/04/2021,27/04/2021,4,208,23,0,0,1000005620,
36668,12/02/2021,23/02/2021,3,232,33,0,0,1000005621,
36669,11/10/2021,22/10/2021,2,269,279,1,1,1000005622,
36670,28/06/2021,12/07/2021,4,231,27,0,0,1000005623,
36671,02/06/2021,08/06/2021,1,280,271,1,1,1000005624,
36672,05/09/2021,18/09/2021,1,229,4,1,1,1000005625,
36673,23/08/2021,07/09/2021,2,252,257,0,0,1000005626,
36674,07/05/2021,12/05/2021,3,227,23,1,1,1000005627,
36675,13/08/2021,16/08/2021,4,237,22,0,0,1000005628,
36676,29/04/2021,08/05/2021,3,270,199,1,1,1000005629,
36677,13/05/2021,23/05/2021,4,255,157,0,0,1000005630,
36678,30/08/2021,11/09/2021,1,204,152,0,0,1000005631,
36679,20/01/2021,21/01/2021,3,300,122,1,1,1000005632,
36680,23/07/2021,29/07/2021,2,239,113,0,0,1000005633,
36681,08/07/2021,14/07/2021,1,256,67,0,0,1000005634,
36682,02/02/2021,08/02/2021,4,220,227,1,1,1000005635,
36683,05/10/2021,07/10/2021,4,256,210,0,0,1000005636,
36684,30/08/2021,11/09/2021,1,237,204,1,1,1000005637,
36685,23/04/2021,07/05/2021,2,231,107,1,1,1000005638,
36686,13/03/2021,19/03/2021,4,297,9,1,1,1000005639,
36687,13/04/2021,20/04/2021,4,297,54,1,1,1000005640,
36688,19/08/2021,29/08/2021,3,262,158,1,1,1000005641,
36689,08/05/2021,19/05/2021,1,208,22,1,1,1000005642,
36690,13/10/2021,21/10/2021,2,250,130,1,1,1000005643,
36691,04/11/2021,16/11/2021,2,250,237,1,1,1000005644,
36692,26/12/2021,04/01/2022,4,227,26,0,0,1000005645,
36693,14/06/2021,16/06/2021,1,300,285,0,0,1000005646,
36694,30/10/2021,04/11/2021,4,234,180,0,0,1000005647,
36695,17/11/2021,27/11/2021,1,290,51,1,1,1000005648,
36696,21/01/2021,30/01/2021,1,255,83,1,1,1000005649,
36697,03/03/2021,04/03/2021,4,201,169,0,0,1000005650,
36698,07/03/2021,11/03/2021,1,259,68,1,1,1000005651,
36699,07/09/2021,08/09/2021,1,251,225,0,0,1000005652,
36700,10/10/2021,15/10/2021,3,267,117,0,0,1000005653,
36701,04/04/2021,12/04/2021,1,278,282,1,1,1000005654,
36702,01/08/2021,03/08/2021,3,243,155,1,1,1000005655,
36703,10/01/2021,20/01/2021,3,210,8,1,1,1000005656,
36704,08/05/2021,10/05/2021,4,249,194,1,1,1000005657,
36705,05/02/2021,08/02/2021,2,233,189,1,1,1000005658,
36706,01/02/2021,15/02/2021,2,250,113,0,0,1000005659,
36707,13/10/2021,19/10/2021,4,214,12,0,0,1000005660,
36708,05/05/2021,08/05/2021,4,245,252,0,0,1000005661,
36709,05/12/2021,13/12/2021,4,271,103,1,1,1000005662,
36710,04/08/2021,06/08/2021,3,296,186,0,0,1000005663,
36711,27/11/2021,05/12/2021,2,255,160,0,0,1000005664,
36712,13/04/2021,20/04/2021,3,280,232,0,0,1000005665,
36713,29/10/2021,06/11/2021,4,202,123,0,0,1000005666,
36714,02/01/2021,06/01/2021,4,268,284,1,1,1000005667,
36715,29/12/2021,12/01/2022,4,217,46,1,1,1000005668,
36716,15/03/2021,19/03/2021,2,228,80,1,1,1000005669,
36717,11/07/2021,13/07/2021,1,206,108,0,0,1000005670,
36718,15/01/2021,26/01/2021,2,278,7,0,0,1000005671,
36719,01/11/2021,05/11/2021,2,208,119,1,1,1000005672,
36720,16/05/2021,30/05/2021,2,263,267,1,1,1000005673,
36721,25/10/2021,07/11/2021,3,268,252,0,0,1000005674,
36722,03/06/2021,04/06/2021,1,215,69,1,1,1000005675,
36723,14/08/2021,22/08/2021,2,280,207,0,0,1000005676,
36724,20/11/2021,22/11/2021,4,221,134,0,0,1000005677,
36725,11/06/2021,18/06/2021,3,285,85,1,1,1000005678,
36726,06/02/2021,20/02/2021,2,292,63,1,1,1000005679,
36727,03/02/2021,04/02/2021,4,264,132,1,1,1000005680,
36728,28/08/2021,12/09/2021,4,227,74,0,0,1000005681,
36729,26/10/2021,10/11/2021,4,240,141,1,1,1000005682,
36730,06/09/2021,11/09/2021,3,218,190,0,0,1000005683,
36731,08/10/2021,22/10/2021,4,236,288,0,0,1000005684,
36732,11/05/2021,20/05/2021,2,243,56,1,1,1000005685,
36733,09/11/2021,12/11/2021,3,271,182,1,1,1000005686,
36734,04/10/2021,17/10/2021,4,213,275,0,0,1000005687,
36735,15/06/2021,19/06/2021,4,237,190,1,1,1000005688,
36736,23/11/2021,30/11/2021,2,278,82,1,1,1000005689,
36737,20/07/2021,03/08/2021,2,224,287,0,0,1000005690,
36738,12/09/2021,27/09/2021,4,215,42,1,1,1000005691,
36739,11/02/2021,25/02/2021,3,216,34,1,1,1000005692,
36740,27/06/2021,08/07/2021,2,256,148,0,0,1000005693,
36741,22/03/2021,03/04/2021,4,285,165,1,1,1000005694,
36742,16/06/2021,25/06/2021,4,205,63,0,0,1000005695,
36743,07/07/2021,13/07/2021,3,209,165,1,1,1000005696,
36744,23/12/2021,31/12/2021,1,261,210,1,1,1000005697,
36745,25/10/2021,08/11/2021,1,270,229,1,1,1000005698,
36746,10/11/2021,22/11/2021,3,224,76,0,0,1000005699,
36747,23/04/2021,07/05/2021,2,260,253,0,0,1000005700,
36748,10/07/2021,14/07/2021,1,249,53,0,0,1000005701,
36749,27/11/2021,29/11/2021,4,248,63,0,0,1000005702,
36750,07/11/2021,20/11/2021,3,218,28,0,0,1000005703,
36751,13/08/2021,23/08/2021,1,232,277,0,0,1000005704,
36752,18/10/2021,26/10/2021,1,237,134,0,0,1000005705,
36753,13/11/2021,25/11/2021,3,247,167,1,1,1000005706,
36754,25/03/2021,30/03/2021,2,264,287,0,0,1000005707,
36755,23/06/2021,02/07/2021,4,241,115,0,0,1000005708,
36756,14/06/2021,17/06/2021,2,284,292,1,1,1000005709,
36757,27/10/2021,10/11/2021,3,279,42,1,1,1000005710,
36758,07/04/2021,14/04/2021,4,277,293,0,0,1000005711,
36759,20/09/2021,28/09/2021,3,215,2,1,1,1000005712,
36760,18/12/2021,23/12/2021,2,267,10,0,0,1000005713,
36761,14/06/2021,18/06/2021,4,255,270,0,0,1000005714,
36762,21/11/2021,28/11/2021,2,255,272,0,0,1000005715,
36763,30/04/2021,14/05/2021,2,285,163,1,1,1000005716,
36764,03/01/2021,08/01/2021,4,288,209,0,0,1000005717,
36765,16/03/2021,23/03/2021,3,286,192,0,0,1000005718,
36766,03/07/2021,10/07/2021,4,201,290,0,0,1000005719,
36767,24/04/2021,01/05/2021,2,262,265,1,1,1000005720,
36768,16/07/2021,22/07/2021,2,218,275,1,1,1000005721,
36769,10/03/2021,17/03/2021,3,235,108,0,0,1000005722,
36770,26/07/2021,08/08/2021,3,264,133,1,1,1000005723,
36771,25/07/2021,03/08/2021,4,298,186,1,1,1000005724,
36772,10/04/2021,19/04/2021,2,286,46,1,1,1000005725,
36773,27/09/2021,07/10/2021,1,261,122,0,0,1000005726,
36774,22/11/2021,24/11/2021,2,264,68,1,1,1000005727,
36775,17/02/2021,18/02/2021,2,257,253,1,1,1000005728,
36776,09/05/2021,12/05/2021,3,237,167,1,1,1000005729,
36777,17/05/2021,24/05/2021,2,280,100,1,1,1000005730,
36778,30/07/2021,09/08/2021,3,284,222,0,0,1000005731,
36779,08/03/2021,19/03/2021,4,212,145,0,0,1000005732,
36780,29/12/2021,08/01/2022,2,285,116,1,1,1000005733,
36781,27/07/2021,08/08/2021,3,207,193,1,1,1000005734,
36782,09/04/2021,24/04/2021,4,297,214,0,0,1000005735,
36783,17/12/2021,22/12/2021,4,276,118,1,1,1000005736,
36784,29/07/2021,13/08/2021,1,233,33,1,1,1000005737,
36785,22/10/2021,28/10/2021,3,274,69,1,1,1000005738,
36786,12/11/2021,25/11/2021,4,249,30,1,1,1000005739,
36787,11/09/2021,14/09/2021,1,257,131,1,1,1000005740,
36788,25/06/2021,27/06/2021,1,232,46,0,0,1000005741,
36789,27/04/2021,10/05/2021,1,247,130,0,0,1000005742,
36790,04/11/2021,19/11/2021,1,298,287,0,0,1000005743,
36791,24/07/2021,29/07/2021,3,211,98,0,0,1000005744,
36792,18/01/2021,19/01/2021,1,202,61,0,0,1000005745,
36793,15/01/2021,21/01/2021,3,268,106,0,0,1000005746,
36794,15/01/2021,27/01/2021,1,293,64,1,1,1000005747,
36795,27/01/2021,01/02/2021,1,284,65,1,1,1000005748,
36796,06/11/2021,17/11/2021,4,276,273,1,1,1000005749,
36797,22/01/2021,23/01/2021,4,248,73,0,0,1000005750,
36798,28/01/2021,11/02/2021,1,256,87,1,1,1000005751,
36799,16/01/2021,27/01/2021,4,209,190,1,1,1000005752,
36800,23/10/2021,26/10/2021,4,237,40,1,1,1000005753,
36801,03/05/2021,08/05/2021,3,205,289,0,0,1000005754,
36802,12/04/2021,16/04/2021,2,275,10,1,1,1000005755,
36803,17/10/2021,22/10/2021,1,202,93,0,0,1000005756,
36804,08/10/2021,12/10/2021,3,216,172,0,0,1000005757,
36805,01/06/2021,11/06/2021,4,240,124,1,1,1000005758,
36806,12/02/2021,24/02/2021,3,271,124,0,0,1000005759,
36807,09/07/2021,15/07/2021,1,228,166,0,0,1000005760,
36808,24/08/2021,27/08/2021,4,269,140,1,1,1000005761,
36809,07/01/2021,17/01/2021,2,294,166,1,1,1000005762,
36810,13/05/2021,19/05/2021,1,260,19,0,0,1000005763,
36811,10/09/2021,12/09/2021,2,223,173,1,1,1000005764,
36812,22/08/2021,06/09/2021,3,227,227,1,1,1000005765,
36813,13/08/2021,24/08/2021,4,258,239,0,0,1000005766,
36814,09/03/2021,23/03/2021,1,243,67,0,0,1000005767,
36815,23/03/2021,07/04/2021,2,221,176,0,0,1000005768,
36816,24/07/2021,06/08/2021,4,251,211,1,1,1000005769,
36817,10/08/2021,24/08/2021,1,263,9,1,1,1000005770,
36818,01/08/2021,14/08/2021,3,249,247,0,0,1000005771,
36819,29/12/2021,09/01/2022,2,250,222,0,0,1000005772,
36820,13/08/2021,24/08/2021,3,209,52,0,0,1000005773,
36821,05/05/2021,11/05/2021,1,203,194,1,1,1000005774,
36822,16/06/2021,19/06/2021,4,274,103,0,0,1000005775,
36823,04/08/2021,06/08/2021,2,281,97,1,1,1000005776,
36824,07/08/2021,16/08/2021,4,221,246,0,0,1000005777,
36825,13/10/2021,14/10/2021,3,290,233,0,0,1000005778,
36826,08/09/2021,09/09/2021,2,262,236,0,0,1000005779,
36827,18/07/2021,28/07/2021,1,244,169,1,1,1000005780,
36828,24/06/2021,08/07/2021,2,232,277,1,1,1000005781,
36829,25/09/2021,04/10/2021,1,209,233,0,0,1000005782,
36830,21/03/2021,04/04/2021,3,269,270,0,0,1000005783,
36831,21/01/2021,05/02/2021,3,250,270,1,1,1000005784,
36832,09/08/2021,19/08/2021,3,223,141,0,0,1000005785,
36833,18/02/2021,05/03/2021,1,217,92,0,0,1000005786,
36834,01/07/2021,03/07/2021,4,295,241,1,1,1000005787,
36835,14/10/2021,21/10/2021,2,286,47,0,0,1000005788,
36836,19/01/2021,23/01/2021,3,228,288,0,0,1000005789,
36837,13/05/2021,15/05/2021,4,255,291,0,0,1000005790,
36838,17/11/2021,22/11/2021,2,259,10,0,0,1000005791,
36839,20/02/2021,02/03/2021,3,224,155,0,0,1000005792,
36840,17/11/2021,01/12/2021,4,294,210,1,1,1000005793,
36841,04/05/2021,14/05/2021,1,236,187,1,1,1000005794,
36842,22/11/2021,25/11/2021,1,280,32,0,0,1000005795,
36843,23/08/2021,02/09/2021,4,224,155,1,1,1000005796,
36844,28/08/2021,31/08/2021,4,203,33,1,1,1000005797,
36845,21/11/2021,05/12/2021,2,232,19,0,0,1000005798,
36846,18/06/2021,29/06/2021,3,220,136,1,1,1000005799,
36847,09/09/2021,11/09/2021,3,262,110,0,0,1000005800,
36848,28/07/2021,09/08/2021,4,208,246,0,0,1000005801,
36849,02/02/2021,09/02/2021,2,238,4,1,1,1000005802,
36850,11/05/2021,26/05/2021,2,219,90,0,0,1000005803,
36851,07/11/2021,15/11/2021,4,264,19,0,0,1000005804,
36852,03/01/2021,09/01/2021,4,215,33,0,0,1000005805,
36853,14/01/2021,23/01/2021,1,292,285,0,0,1000005806,
36854,20/09/2021,24/09/2021,2,211,281,0,0,1000005807,
36855,08/10/2021,10/10/2021,2,300,183,0,0,1000005808,
36856,21/02/2021,06/03/2021,2,282,254,1,1,1000005809,
36857,22/09/2021,27/09/2021,3,278,195,1,1,1000005810,
36858,07/04/2021,21/04/2021,4,249,261,0,0,1000005811,
36859,30/05/2021,01/06/2021,1,248,160,1,1,1000005812,
36860,26/08/2021,01/09/2021,2,220,51,1,1,1000005813,
36861,24/05/2021,27/05/2021,4,280,250,1,1,1000005814,
36862,07/12/2021,21/12/2021,3,273,221,0,0,1000005815,
36863,19/10/2021,22/10/2021,4,257,206,1,1,1000005816,
36864,25/05/2021,07/06/2021,1,243,296,0,0,1000005817,
36865,17/08/2021,28/08/2021,2,206,36,0,0,1000005818,
36866,23/04/2021,25/04/2021,1,205,18,0,0,1000005819,
36867,27/11/2021,09/12/2021,2,226,262,0,0,1000005820,
36868,12/12/2021,23/12/2021,1,246,198,0,0,1000005821,
36869,30/05/2021,03/06/2021,3,219,162,0,0,1000005822,
36870,15/06/2021,26/06/2021,3,241,223,1,1,1000005823,
36871,09/12/2021,18/12/2021,4,282,120,1,1,1000005824,
36872,11/07/2021,15/07/2021,4,231,5,1,1,1000005825,
36873,15/07/2021,25/07/2021,2,265,83,1,1,1000005826,
36874,16/08/2021,19/08/2021,4,212,65,0,0,1000005827,
36875,11/10/2021,15/10/2021,1,217,187,0,0,1000005828,
36876,23/04/2021,04/05/2021,2,202,265,1,1,1000005829,
36877,08/07/2021,11/07/2021,3,216,264,0,0,1000005830,
36878,29/12/2021,04/01/2022,4,261,223,0,0,1000005831,
36879,22/09/2021,25/09/2021,4,286,7,0,0,1000005832,
36880,17/03/2021,22/03/2021,1,265,154,0,0,1000005833,
36881,03/08/2021,05/08/2021,1,207,12,1,1,1000005834,
36882,14/05/2021,17/05/2021,1,220,246,0,0,1000005835,
36883,09/10/2021,16/10/2021,1,297,239,0,0,1000005836,
36884,02/07/2021,04/07/2021,4,279,155,1,1,1000005837,
36885,24/03/2021,05/04/2021,1,218,265,0,0,1000005838,
36886,09/11/2021,12/11/2021,4,215,49,1,1,1000005839,
36887,27/07/2021,06/08/2021,2,252,166,0,0,1000005840,
36888,08/09/2021,16/09/2021,3,227,251,1,1,1000005841,
36889,20/02/2021,04/03/2021,4,281,21,1,1,1000005842,
36890,16/11/2021,24/11/2021,4,201,80,0,0,1000005843,
36891,12/09/2021,21/09/2021,2,253,215,0,0,1000005844,
36892,01/09/2021,07/09/2021,4,269,269,1,1,1000005845,
36893,10/12/2021,11/12/2021,1,244,164,1,1,1000005846,
36894,25/02/2021,02/03/2021,1,261,77,0,0,1000005847,
36895,16/11/2021,17/11/2021,4,231,103,0,0,1000005848,
36896,18/06/2021,02/07/2021,4,231,129,0,0,1000005849,
36897,04/05/2021,18/05/2021,2,276,123,0,0,1000005850,
36898,14/03/2021,26/03/2021,4,235,219,1,1,1000005851,
36899,06/10/2021,09/10/2021,3,240,289,0,0,1000005852,
36900,21/02/2021,06/03/2021,4,298,99,0,0,1000005853,
36901,14/03/2021,17/03/2021,3,247,260,0,0,1000005854,
36902,21/03/2021,24/03/2021,2,259,202,1,1,1000005855,
36903,21/12/2021,28/12/2021,4,257,286,1,1,1000005856,
36904,01/07/2021,05/07/2021,1,234,123,1,1,1000005857,
36905,19/06/2021,30/06/2021,2,225,65,1,1,1000005858,
36906,14/02/2021,27/02/2021,3,224,42,1,1,1000005859,
36907,15/12/2021,30/12/2021,2,253,131,1,1,1000005860,
36908,09/10/2021,12/10/2021,4,278,287,1,1,1000005861,
36909,15/04/2021,18/04/2021,2,287,3,1,1,1000005862,
36910,18/12/2021,28/12/2021,2,205,291,0,0,1000005863,
36911,22/09/2021,02/10/2021,2,280,133,1,1,1000005864,
36912,09/11/2021,22/11/2021,2,202,285,1,1,1000005865,
36913,08/06/2021,16/06/2021,4,249,290,0,0,1000005866,
36914,26/10/2021,30/10/2021,1,209,124,1,1,1000005867,
36915,30/09/2021,08/10/2021,2,234,231,0,0,1000005868,
36916,11/10/2021,24/10/2021,2,289,277,1,1,1000005869,
36917,22/10/2021,03/11/2021,3,208,14,0,0,1000005870,
36918,02/12/2021,04/12/2021,2,201,233,0,0,1000005871,
36919,16/06/2021,18/06/2021,2,245,251,1,1,1000005872,
36920,29/09/2021,12/10/2021,3,239,175,1,1,1000005873,
36921,27/03/2021,31/03/2021,4,274,265,0,0,1000005874,
36922,09/12/2021,17/12/2021,4,300,52,1,1,1000005875,
36923,04/12/2021,16/12/2021,2,290,99,0,0,1000005876,
36924,16/05/2021,23/05/2021,3,273,94,1,1,1000005877,
36925,10/12/2021,20/12/2021,3,276,274,1,1,1000005878,
36926,31/03/2021,05/04/2021,1,277,50,1,1,1000005879,
36927,13/12/2021,15/12/2021,1,271,113,1,1,1000005880,
36928,10/04/2021,17/04/2021,2,249,266,1,1,1000005881,
36929,26/08/2021,10/09/2021,1,229,40,0,0,1000005882,
36930,29/11/2021,09/12/2021,1,281,182,1,1,1000005883,
36931,30/03/2021,14/04/2021,4,253,146,0,0,1000005884,
36932,19/01/2021,22/01/2021,2,296,177,0,0,1000005885,
36933,30/03/2021,14/04/2021,3,238,296,1,1,1000005886,
36934,16/09/2021,19/09/2021,3,223,53,0,0,1000005887,
36935,22/07/2021,04/08/2021,2,215,208,1,1,1000005888,
36936,03/06/2021,09/06/2021,3,293,65,0,0,1000005889,
36937,20/05/2021,27/05/2021,4,257,254,0,0,1000005890,
36938,28/08/2021,31/08/2021,2,292,233,1,1,1000005891,
36939,18/06/2021,22/06/2021,3,256,92,1,1,1000005892,
36940,24/02/2021,25/02/2021,1,216,47,0,0,1000005893,
36941,07/01/2021,09/01/2021,3,256,296,0,0,1000005894,
36942,05/08/2021,18/08/2021,1,297,191,0,0,1000005895,
36943,20/04/2021,23/04/2021,1,296,207,0,0,1000005896,
36944,09/12/2021,11/12/2021,2,233,278,0,0,1000005897,
36945,18/09/2021,02/10/2021,1,238,211,0,0,1000005898,
36946,20/07/2021,29/07/2021,1,241,109,1,1,1000005899,
36947,22/12/2021,27/12/2021,2,219,82,0,0,1000005900,
36948,08/05/2021,17/05/2021,1,243,130,0,0,1000005901,
36949,05/09/2021,18/09/2021,1,202,290,1,1,1000005902,
36950,15/12/2021,18/12/2021,4,240,99,1,1,1000005903,
36951,21/06/2021,22/06/2021,1,240,24,0,0,1000005904,
36952,07/09/2021,13/09/2021,2,205,207,1,1,1000005905,
36953,08/12/2021,21/12/2021,2,264,43,0,0,1000005906,
36954,23/05/2021,28/05/2021,2,251,185,1,1,1000005907,
36955,22/06/2021,04/07/2021,1,249,177,1,1,1000005908,
36956,10/09/2021,16/09/2021,2,291,111,1,1,1000005909,
36957,20/03/2021,22/03/2021,2,267,88,0,0,1000005910,
36958,03/10/2021,16/10/2021,4,285,244,0,0,1000005911,
36959,13/10/2021,22/10/2021,4,276,123,0,0,1000005912,
36960,23/02/2021,28/02/2021,1,226,3,0,0,1000005913,
36961,20/10/2021,28/10/2021,3,221,110,0,0,1000005914,
36962,10/05/2021,14/05/2021,4,274,252,1,1,1000005915,
36963,31/03/2021,01/04/2021,3,280,283,1,1,1000005916,
36964,05/02/2021,11/02/2021,3,284,175,0,0,1000005917,
36965,24/02/2021,06/03/2021,4,291,1,1,1,1000005918,
36966,31/05/2021,15/06/2021,4,289,200,1,1,1000005919,
36967,16/06/2021,18/06/2021,1,223,230,0,0,1000005920,
36968,10/03/2021,12/03/2021,3,256,187,0,0,1000005921,
36969,21/02/2021,28/02/2021,2,246,61,0,0,1000005922,
36970,26/10/2021,04/11/2021,4,261,113,1,1,1000005923,
36971,27/05/2021,01/06/2021,3,269,206,1,1,1000005924,
36972,09/07/2021,17/07/2021,4,244,122,1,1,1000005925,
36973,04/04/2021,13/04/2021,4,265,136,1,1,1000005926,
36974,23/12/2021,05/01/2022,4,298,23,1,1,1000005927,
36975,12/01/2021,24/01/2021,4,249,275,0,0,1000005928,
36976,07/11/2021,11/11/2021,2,241,61,1,1,1000005929,
36977,14/08/2021,17/08/2021,1,236,18,1,1,1000005930,
36978,28/06/2021,04/07/2021,1,257,54,0,0,1000005931,
36979,15/02/2021,01/03/2021,2,235,162,0,0,1000005932,
36980,28/03/2021,08/04/2021,3,264,126,0,0,1000005933,
36981,11/03/2021,25/03/2021,4,271,61,0,0,1000005934,
36982,05/10/2021,06/10/2021,2,268,192,0,0,1000005935,
36983,07/12/2021,13/12/2021,1,251,34,1,1,1000005936,
36984,26/05/2021,07/06/2021,4,252,96,0,0,1000005937,
36985,24/05/2021,26/05/2021,4,206,10,0,0,1000005938,
36986,08/05/2021,16/05/2021,1,204,291,0,0,1000005939,
36987,15/09/2021,21/09/2021,3,218,163,0,0,1000005940,
36988,27/02/2021,07/03/2021,1,235,40,1,1,1000005941,
36989,20/03/2021,03/04/2021,3,210,60,0,0,1000005942,
36990,05/07/2021,12/07/2021,3,250,298,1,1,1000005943,
36991,21/08/2021,27/08/2021,3,276,249,1,1,1000005944,
36992,07/02/2021,20/02/2021,3,224,57,0,0,1000005945,
36993,03/12/2021,10/12/2021,2,213,98,0,0,1000005946,
36994,11/02/2021,19/02/2021,4,214,261,0,0,1000005947,
36995,01/12/2021,15/12/2021,4,235,163,0,0,1000005948,
36996,05/03/2021,08/03/2021,3,205,254,1,1,1000005949,
36997,14/06/2021,15/06/2021,4,277,131,0,0,1000005950,
36998,16/01/2021,17/01/2021,3,234,19,0,0,1000005951,
36999,02/11/2021,16/11/2021,4,219,46,0,0,1000005952,
37000,05/06/2021,15/06/2021,1,246,174,1,1,1000005953,
37001,23/06/2021,24/06/2021,1,222,297,0,0,1000005954,
37002,16/12/2021,20/12/2021,4,262,180,1,1,1000005955,
37003,29/04/2021,30/04/2021,1,269,141,0,0,1000005956,
37004,02/01/2021,09/01/2021,4,202,94,0,0,1000005957,
37005,24/02/2021,07/03/2021,1,252,12,1,1,1000005958,
37006,23/04/2021,02/05/2021,1,275,40,0,0,1000005959,
37007,28/05/2021,06/06/2021,4,235,279,1,1,1000005960,
37008,03/01/2021,13/01/2021,2,291,107,0,0,1000005961,
37009,14/12/2021,28/12/2021,4,299,264,0,0,1000005962,
37010,10/05/2021,18/05/2021,2,293,75,0,0,1000005963,
37011,30/05/2021,10/06/2021,1,204,203,0,0,1000005964,
37012,25/12/2021,02/01/2022,2,231,272,0,0,1000005965,
37013,12/10/2021,13/10/2021,1,220,234,1,1,1000005966,
37014,15/04/2021,19/04/2021,2,216,41,0,0,1000005967,
37015,15/04/2021,28/04/2021,3,221,148,1,1,1000005968,
37016,18/04/2021,02/05/2021,4,261,272,1,1,1000005969,
37017,08/04/2021,23/04/2021,3,223,202,0,0,1000005970,
