IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
67648,01/06/2023,03/06/2023,4,215,291,1,1,1000006605,
67649,31/05/2023,09/06/2023,3,272,64,1,1,1000006606,
67650,19/12/2023,25/12/2023,1,221,111,1,1,1000006607,
67651,08/02/2023,10/02/2023,4,282,26,0,0,1000006608,
67652,25/10/2023,29/10/2023,3,296,116,0,0,1000006609,
67653,07/02/2023,13/02/2023,4,249,208,0,0,1000006610,
67654,18/04/2023,19/04/2023,3,267,219,0,0,1000006611,
67655,17/04/2023,26/04/2023,4,254,124,0,0,1000006612,
67656,15/06/2023,18/06/2023,1,280,217,0,0,1000006613,
67657,22/06/2023,05/07/2023,4,229,282,0,0,1000006614,
67658,17/01/2023,18/01/2023,2,242,72,1,1,1000006615,
67659,10/01/2023,19/01/2023,4,243,190,0,0,1000006616,
67660,14/07/2023,28/07/2023,1,226,192,1,1,1000006617,
67661,13/06/2023,21/06/2023,1,266,154,1,1,1000006618,
67662,05/08/2023,06/08/2023,1,296,157,0,0,1000006619,
67663,29/10/2023,08/11/2023,3,205,123,0,0,1000006620,
67664,05/03/2023,08/03/2023,2,219,101,1,1,1000006621,
67665,27/10/2023,10/11/2023,3,231,74,0,0,1000006622,
67666,31/08/2023,03/09/2023,1,249,151,0,0,1000006623,
67667,06/11/2023,12/11/2023,2,266,220,0,0,1000006624,
67668,01/11/2023,04/11/2023,2,227,82,0,0,1000006625,
67669,26/07/2023,07/08/2023,3,249,217,1,1,1000006626,
67670,03/12/2023,08/12/2023,3,227,89,0,0,1000006627,
67671,05/04/2023,18/04/2023,1,280,114,1,1,1000006628,
67672,18/09/2023,03/10/2023,4,238,134,1,1,1000006629,
67673,15/10/2023,27/10/2023,2,231,15,1,1,1000006630,
67674,06/12/2023,09/12/2023,1,233,217,0,0,1000006631,
67675,27/03/2023,31/03/2023,2,284,199,1,1,1000006632,
67676,07/09/2023,16/09/2023,4,249,234,0,0,1000006633,
67677,09/07/2023,12/07/2023,4,291,36,1,1,1000006634,
67678,02/06/2023,12/06/2023,1,252,80,1,1,1000006635,
67679,29/05/2023,02/06/2023,1,223,149,1,1,1000006636,
67680,13/02/2023,14/02/2023,3,246,36,1,1,1000006637,
67681,15/12/2023,22/12/2023,3,265,228,0,0,1000006638,
67682,27/11/2023,29/11/2023,4,223,86,1,1,1000006639,
67683,22/11/2023,26/11/2023,4,285,36,0,0,1000006640,
67684,12/03/2023,25/03/2023,3,262,64,0,0,1000006641,
67685,30/01/2023,07/02/2023,4,296,287,1,1,1000006642,
67686,16/06/2023,17/06/2023,3,204,52,0,0,1000006643,
67687,23/12/2023,29/12/2023,1,229,185,1,1,1000006644,
67688,10/01/2023,18/01/2023,1,299,287,0,0,1000006645,
67689,08/02/2023,13/02/2023,1,285,70,0,0,1000006646,
67690,24/01/2023,31/01/2023,1,212,32,1,1,1000006647,
67691,28/08/2023,02/09/2023,1,210,35,1,1,1000006648,
67692,21/11/2023,26/11/2023,4,201,217,0,0,1000006649,
67693,12/05/2023,26/05/2023,1,205,294,1,1,1000006650,
67694,25/02/2023,11/03/2023,4,295,102,1,1,1000006651,
67695,05/01/2023,12/01/2023,1,225,18,1,1,1000006652,
67696,26/03/2023,30/03/2023,4,210,248,1,1,1000006653,
67697,21/08/2023,29/08/2023,2,296,211,0,0,1000006654,
67698,12/04/2023,25/04/2023,4,227,235,0,0,1000006655,
67699,11/08/2023,16/08/2023,1,209,136,1,1,1000006656,
67700,22/05/2023,25/05/2023,4,261,93,1,1,1000006657,
67701,15/08/2023,27/08/2023,2,226,30,0,0,1000006658,
67702,14/07/2023,15/07/2023,2,299,159,0,0,1000006659,
67703,01/06/2023,14/06/2023,3,214,44,1,1,1000006660,
67704,30/06/2023,06/07/2023,4,282,31,1,1,1000006661,
67705,30/01/2023,12/02/2023,2,210,224,1,1,1000006662,
67706,01/04/2023,03/04/2023,4,242,129,1,1,1000006663,
67707,06/03/2023,14/03/2023,4,262,80,1,1,1000006664,
67708,15/10/2023,29/10/2023,2,212,149,1,1,1000006665,
67709,20/03/2023,02/04/2023,4,280,283,0,0,1000006666,
67710,30/01/2023,14/02/2023,2,228,92,0,0,1000006667,
67711,06/03/2023,13/03/2023,4,241,169,0,0,1000006668,
67712,13/02/2023,25/02/2023,4,201,25,0,0,1000006669,
67713,17/11/2023,28/11/2023,2,259,4,0,0,1000006670,
67714,26/03/2023,05/04/2023,1,296,145,1,1,1000006671,
67715,22/05/2023,30/05/2023,1,250,158,0,0,1000006672,
67716,09/08/2023,19/08/2023,2,202,113,0,0,1000006673,
67717,06/02/2023,13/02/2023,2,203,147,1,1,1000006674,
67718,19/08/2023,26/08/2023,4,286,221,0,0,1000006675,
67719,11/05/2023,12/05/2023,2,216,267,0,0,1000006676,
67720,26/10/2023,28/10/2023,2,223,270,0,0,1000006677,
67721,28/03/2023,02/04/2023,4,250,163,1,1,1000006678,
67722,12/04/2023,15/04/2023,3,217,127,1,1,1000006679,
67723,21/08/2023,02/09/2023,4,204,122,0,0,1000006680,
67724,20/12/2023,30/12/2023,1,278,64,1,1,1000006681,
67725,05/10/2023,12/10/2023,4,283,87,1,1,1000006682,
67726,22/10/2023,29/10/2023,1,261,143,1,1,1000006683,
67727,11/07/2023,16/07/2023,1,274,43,1,1,1000006684,
67728,26/01/2023,09/02/2023,3,262,118,0,0,1000006685,
67729,22/12/2023,31/12/2023,2,234,152,1,1,1000006686,
67730,08/04/2023,14/04/2023,2,249,55,0,0,1000006687,
67731,09/01/2023,17/01/2023,2,245,9,0,0,1000006688,
67732,15/06/2023,20/06/2023,3,207,25,0,0,1000006689,
67733,13/06/2023,19/06/2023,2,292,38,1,1,1000006690,
67734,06/08/2023,07/08/2023,1,248,282,1,1,1000006691,
67735,24/06/2023,01/07/2023,1,229,274,1,1,1000006692,
67736,11/02/2023,22/02/2023,4,219,170,1,1,1000006693,
67737,29/05/2023,31/05/2023,2,250,197,1,1,1000006694,
67738,26/02/2023,27/02/2023,3,236,66,0,0,1000006695,
67739,03/09/2023,05/09/2023,2,218,219,0,0,1000006696,
67740,13/09/2023,25/09/2023,2,286,251,1,1,1000006697,
67741,02/01/2023,17/01/2023,4,206,208,0,0,1000006698,
67742,16/11/2023,29/11/2023,3,268,8,0,0,1000006699,
67743,25/12/2023,02/01/2024,1,206,112,1,1,1000006700,
67744,26/11/2023,05/12/2023,4,290,14,1,1,1000006701,
67745,20/04/2023,27/04/2023,3,278,217,1,1,1000006702,
67746,14/12/2023,27/12/2023,3,228,293,1,1,1000006703,
67747,06/04/2023,09/04/2023,2,204,246,1,1,1000006704,
67748,07/08/2023,13/08/2023,2,243,143,1,1,1000006705,
67749,04/03/2023,17/03/2023,1,208,11,1,1,1000006706,
67750,21/01/2023,23/01/2023,4,277,203,1,1,1000006707,
67751,27/03/2023,08/04/2023,3,246,168,1,1,1000006708,
67752,04/01/2023,14/01/2023,4,248,14,0,0,1000006709,
67753,16/06/2023,01/07/2023,1,266,198,1,1,1000006710,
67754,15/07/2023,26/07/2023,3,211,113,0,0,1000006711,
67755,26/04/2023,02/05/2023,4,219,300,1,1,1000006712,
67756,01/08/2023,13/08/2023,4,216,80,0,0,1000006713,
67757,17/09/2023,18/09/2023,4,221,156,1,1,1000006714,
67758,07/10/2023,13/10/2023,2,261,41,0,0,1000006715,
67759,12/01/2023,22/01/2023,2,202,62,0,0,1000006716,
67760,06/05/2023,07/05/2023,1,236,286,0,0,1000006717,
67761,19/10/2023,02/11/2023,2,286,91,1,1,1000006718,
67762,01/01/2023,09/01/2023,4,279,265,0,0,1000006719,
67763,18/06/2023,27/06/2023,3,229,79,0,0,1000006720,
67764,01/01/2023,04/01/2023,1,283,165,1,1,1000006721,
67765,27/08/2023,28/08/2023,3,280,252,0,0,1000006722,
67766,16/10/2023,25/10/2023,1,239,128,0,0,1000006723,
67767,27/05/2023,29/05/2023,4,217,234,1,1,1000006724,
67768,18/09/2023,25/09/2023,4,271,89,1,1,1000006725,
67769,30/04/2023,02/05/2023,1,281,214,0,0,1000006726,
67770,27/10/2023,09/11/2023,3,254,249,1,1,1000006727,
67771,29/11/2023,04/12/2023,3,260,137,0,0,1000006728,
67772,10/05/2023,24/05/2023,4,249,89,1,1,1000006729,
67773,18/06/2023,28/06/2023,4,284,6,0,0,1000006730,
67774,04/11/2023,09/11/2023,2,247,203,0,0,1000006731,
67775,09/08/2023,24/08/2023,4,240,43,0,0,1000006732,
67776,23/03/2023,03/04/2023,4,247,271,0,0,1000006733,
67777,21/08/2023,01/09/2023,1,232,147,1,1,1000006734,
67778,01/01/2023,04/01/2023,4,258,195,0,0,1000006735,
67779,11/04/2023,24/04/2023,1,244,297,1,1,1000006736,
67780,15/05/2023,29/05/2023,4,273,14,0,0,1000006737,
67781,01/03/2023,06/03/2023,1,296,272,1,1,1000006738,
67782,17/09/2023,19/09/2023,2,271,180,0,0,1000006739,
67783,26/08/2023,27/08/2023,4,202,194,0,0,1000006740,
67784,09/11/2023,10/11/2023,4,254,38,0,0,1000006741,
67785,27/07/2023,03/08/2023,1,276,243,0,0,1000006742,
67786,19/07/2023,20/07/2023,3,228,256,1,1,1000006743,
67787,20/05/2023,03/06/2023,4,233,223,1,1,1000006744,
67788,25/08/2023,06/09/2023,1,211,112,1,1,1000006745,
67789,29/05/2023,03/06/2023,4,259,130,1,1,1000006746,
67790,17/10/2023,28/10/2023,4,251,58,0,0,1000006747,
67791,14/01/2023,16/01/2023,2,221,105,1,1,1000006748,
67792,23/06/2023,03/07/2023,4,226,128,0,0,1000006749,
67793,09/02/2023,19/02/2023,2,282,232,1,1,1000006750,
67794,25/02/2023,09/03/2023,4,231,37,0,0,1000006751,
67795,31/03/2023,11/04/2023,2,245,86,0,0,1000006752,
67796,18/07/2023,29/07/2023,1,218,125,0,0,1000006753,
67797,30/11/2023,11/12/2023,2,279,269,0,0,1000006754,
67798,13/04/2023,22/04/2023,4,294,71,1,1,1000006755,
67799,20/04/2023,28/04/2023,4,289,90,1,1,1000006756,
67800,26/03/2023,03/04/2023,4,278,89,0,0,1000006757,
67801,03/11/2023,07/11/2023,2,209,222,0,0,1000006758,
67802,20/04/2023,30/04/2023,3,229,113,0,0,1000006759,
67803,19/06/2023,27/06/2023,1,241,127,0,0,1000006760,
67804,14/02/2023,18/02/2023,4,269,69,1,1,1000006761,
67805,29/09/2023,07/10/2023,4,225,260,0,0,1000006762,
67806,09/07/2023,14/07/2023,3,238,93,0,0,1000006763,
67807,26/03/2023,31/03/2023,1,221,4,1,1,1000006764,
67808,04/10/2023,09/10/2023,2,253,179,0,0,1000006765,
67809,20/07/2023,31/07/2023,2,264,72,1,1,1000006766,
67810,26/01/2023,03/02/2023,2,221,297,0,0,1000006767,
67811,10/08/2023,14/08/2023,2,244,50,1,1,1000006768,
67812,20/04/2023,27/04/2023,4,277,286,1,1,1000006769,
67813,11/02/2023,16/02/2023,2,206,274,1,1,1000006770,
67814,14/07/2023,20/07/2023,3,246,290,0,0,1000006771,
67815,28/09/2023,13/10/2023,3,271,39,0,0,1000006772,
67816,08/05/2023,09/05/2023,1,253,36,1,1,1000006773,
67817,17/11/2023,20/11/2023,3,236,196,1,1,1000006774,
67818,27/05/2023,11/06/2023,4,277,180,0,0,1000006775,
67819,07/06/2023,12/06/2023,2,225,113,0,0,1000006776,
67820,21/01/2023,24/01/2023,4,282,296,0,0,1000006777,
67821,09/04/2023,15/04/2023,4,214,151,1,1,1000006778,
67822,07/04/2023,14/04/2023,4,219,136,1,1,1000006779,
67823,06/06/2023,21/06/2023,3,262,253,1,1,1000006780,
67824,26/07/2023,28/07/2023,1,262,52,1,1,1000006781,
67825,06/02/2023,20/02/2023,4,218,270,1,1,1000006782,
67826,26/02/2023,07/03/2023,1,256,34,0,0,1000006783,
67827,06/10/2023,12/10/2023,2,214,151,1,1,1000006784,
67828,08/11/2023,11/11/2023,1,243,205,1,1,1000006785,
67829,20/03/2023,26/03/2023,2,233,174,1,1,1000006786,
67830,23/06/2023,06/07/2023,3,280,150,0,0,1000006787,
67831,24/08/2023,29/08/2023,4,248,201,0,0,1000006788,
67832,08/01/2023,10/01/2023,1,222,198,1,1,1000006789,
67833,28/01/2023,08/02/2023,3,300,156,1,1,1000006790,
67834,26/08/2023,29/08/2023,1,266,30,0,0,1000006791,
67835,06/03/2023,13/03/2023,3,231,233,1,1,1000006792,
67836,25/07/2023,27/07/2023,4,201,186,0,0,1000006793,
67837,01/06/2023,07/06/2023,2,277,135,1,1,1000006794,
67838,10/06/2023,12/06/2023,3,244,234,1,1,1000006795,
67839,05/07/2023,10/07/2023,1,290,231,0,0,1000006796,
67840,18/06/2023,19/06/2023,2,206,135,0,0,1000006797,
67841,29/08/2023,13/09/2023,1,236,25,1,1,1000006798,
67842,02/07/2023,07/07/2023,4,226,8,0,0,1000006799,
67843,28/04/2023,01/05/2023,4,288,233,0,0,1000006800,
67844,27/09/2023,30/09/2023,4,282,24,1,1,1000006801,
67845,18/08/2023,31/08/2023,3,230,55,0,0,1000006802,
67846,03/04/2023,08/04/2023,1,223,126,0,0,1000006803,
67847,18/08/2023,21/08/2023,2,230,47,1,1,1000006804,
67848,16/01/2023,31/01/2023,1,256,167,0,0,1000006805,
67849,14/06/2023,20/06/2023,1,295,23,0,0,1000006806,
67850,01/05/2023,05/05/2023,4,266,255,1,1,1000006807,
67851,25/05/2023,28/05/2023,2,220,246,0,0,1000006808,
67852,29/08/2023,01/09/2023,3,258,83,0,0,1000006809,
67853,26/06/2023,30/06/2023,4,287,52,0,0,1000006810,
67854,06/03/2023,11/03/2023,4,285,234,0,0,1000006811,
67855,01/11/2023,06/11/2023,3,285,291,0,0,1000006812,
67856,11/09/2023,25/09/2023,2,280,270,0,0,1000006813,
67857,07/07/2023,22/07/2023,1,251,104,0,0,1000006814,
67858,27/08/2023,29/08/2023,2,276,179,1,1,1000006815,
67859,08/08/2023,11/08/2023,1,210,143,1,1,1000006816,
67860,05/08/2023,09/08/2023,4,222,201,1,1,1000006817,
67861,29/11/2023,14/12/2023,4,213,166,0,0,1000006818,
67862,21/12/2023,03/01/2024,3,282,261,1,1,1000006819,
67863,13/02/2023,15/02/2023,2,228,184,1,1,1000006820,
67864,22/07/2023,26/07/2023,3,252,251,1,1,1000006821,
67865,26/01/2023,10/02/2023,2,298,42,0,0,1000006822,
67866,16/07/2023,21/07/2023,3,265,86,0,0,1000006823,
67867,09/08/2023,13/08/2023,1,222,282,1,1,1000006824,
67868,26/12/2023,01/01/2024,2,233,81,1,1,1000006825,
67869,26/04/2023,08/05/2023,3,208,153,1,1,1000006826,
67870,07/07/2023,19/07/2023,3,211,234,1,1,1000006827,
67871,09/02/2023,23/02/2023,1,292,196,1,1,1000006828,
67872,09/04/2023,12/04/2023,2,214,300,1,1,1000006829,
67873,11/04/2023,17/04/2023,4,215,40,1,1,1000006830,
67874,27/12/2023,09/01/2024,1,201,255,1,1,1000006831,
67875,08/09/2023,16/09/2023,4,208,237,0,0,1000006832,
67876,27/03/2023,28/03/2023,3,226,13,1,1,1000006833,
67877,15/03/2023,23/03/2023,3,226,143,0,0,1000006834,
67878,12/06/2023,21/06/2023,4,289,196,1,1,1000006835,
67879,15/03/2023,17/03/2023,2,206,217,1,1,1000006836,
67880,28/11/2023,30/11/2023,1,300,277,1,1,1000006837,
67881,18/11/2023,21/11/2023,1,280,287,1,1,1000006838,
67882,19/05/2023,29/05/2023,1,294,262,0,0,1000006839,
67883,13/04/2023,23/04/2023,4,276,142,1,1,1000006840,
67884,30/10/2023,09/11/2023,2,272,51,1,1,1000006841,
67885,06/05/2023,12/05/2023,4,256,70,0,0,1000006842,
67886,30/09/2023,09/10/2023,2,228,63,0,0,1000006843,
67887,26/01/2023,03/02/2023,2,283,248,1,1,1000006844,
67888,27/08/2023,05/09/2023,2,274,125,1,1,1000006845,
67889,20/07/2023,29/07/2023,1,225,225,1,1,1000006846,
67890,26/11/2023,03/12/2023,1,283,183,1,1,1000006847,
67891,26/08/2023,31/08/2023,1,230,141,1,1,1000006848,
67892,02/04/2023,06/04/2023,3,271,106,0,0,1000006849,
67893,05/10/2023,14/10/2023,3,282,134,1,1,1000006850,
67894,18/01/2023,02/02/2023,2,224,171,1,1,1000006851,
67895,14/11/2023,20/11/2023,4,299,24,0,0,1000006852,
67896,19/03/2023,01/04/2023,2,242,38,1,1,1000006853,
67897,04/04/2023,18/04/2023,2,259,288,0,0,1000006854,
67898,19/04/2023,26/04/2023,2,213,268,0,0,1000006855,
67899,10/03/2023,16/03/2023,4,267,114,1,1,1000006856,
67900,25/07/2023,27/07/2023,2,278,18,1,1,1000006857,
67901,06/03/2023,21/03/2023,1,260,17,1,1,1000006858,
67902,26/11/2023,27/11/2023,4,239,283,1,1,1000006859,
67903,05/01/2023,20/01/2023,4,201,50,1,1,1000006860,
67904,24/02/2023,07/03/2023,4,227,202,1,1,1000006861,
67905,26/11/2023,03/12/2023,3,204,129,0,0,1000006862,
67906,19/01/2023,25/01/2023,1,266,78,1,1,1000006863,
67907,13/11/2023,17/11/2023,4,226,100,0,0,1000006864,
67908,27/03/2023,09/04/2023,4,244,146,1,1,1000006865,
67909,25/11/2023,28/11/2023,2,257,141,1,1,1000006866,
67910,17/06/2023,30/06/2023,3,210,255,0,0,1000006867,
67911,11/01/2023,19/01/2023,1,229,54,1,1,1000006868,
67912,15/05/2023,28/05/2023,4,269,264,1,1,1000006869,
67913,14/06/2023,23/06/2023,2,227,101,0,0,1000006870,
67914,05/01/2023,16/01/2023,4,213,296,1,1,1000006871,
67915,01/09/2023,14/09/2023,3,277,296,0,0,1000006872,
67916,16/12/2023,31/12/2023,1,296,85,0,0,1000006873,
67917,20/08/2023,26/08/2023,4,242,251,1,1,1000006874,
67918,09/01/2023,19/01/2023,1,283,96,0,0,1000006875,
67919,11/04/2023,13/04/2023,2,235,205,1,1,1000006876,
67920,22/04/2023,29/04/2023,1,293,90,1,1,1000006877,
67921,19/05/2023,31/05/2023,1,202,198,0,0,1000006878,
67922,22/05/2023,23/05/2023,2,220,269,1,1,1000006879,
67923,15/10/2023,19/10/2023,1,263,70,0,0,1000006880,
67924,29/06/2023,04/07/2023,4,294,277,1,1,1000006881,
67925,13/02/2023,22/02/2023,4,261,54,1,1,1000006882,
67926,30/09/2023,08/10/2023,2,238,56,1,1,1000006883,
67927,02/09/2023,03/09/2023,2,260,153,1,1,1000006884,
67928,09/12/2023,24/12/2023,1,254,26,1,1,1000006885,
67929,17/03/2023,28/03/2023,2,216,218,0,0,1000006886,
67930,28/04/2023,30/04/2023,3,212,4,1,1,1000006887,
67931,19/02/2023,03/03/2023,4,270,152,1,1,1000006888,
67932,07/06/2023,13/06/2023,3,215,14,0,0,1000006889,
67933,09/08/2023,22/08/2023,4,287,290,0,0,1000006890,
67934,13/05/2023,21/05/2023,2,255,137,1,1,1000006891,
67935,17/06/2023,19/06/2023,1,241,65,1,1,1000006892,
67936,28/04/2023,04/05/2023,2,264,259,0,0,1000006893,
67937,02/06/2023,12/06/2023,3,225,19,0,0,1000006894,
67938,05/11/2023,18/11/2023,3,297,190,1,1,1000006895,
67939,04/09/2023,05/09/2023,2,223,35,0,0,1000006896,
67940,02/11/2023,05/11/2023,2,281,7,1,1,1000006897,
67941,17/09/2023,29/09/2023,1,261,294,0,0,1000006898,
67942,30/09/2023,15/10/2023,4,216,37,0,0,1000006899,
67943,28/09/2023,05/10/2023,1,233,265,0,0,1000006900,
67944,14/11/2023,15/11/2023,1,215,85,0,0,1000006901,
67945,11/02/2023,15/02/2023,1,201,189,0,0,1000006902,
67946,26/07/2023,30/07/2023,3,289,250,1,1,1000006903,
67947,11/05/2023,20/05/2023,3,289,77,1,1,1000006904,
67948,30/11/2023,13/12/2023,1,231,35,0,0,1000006905,
67949,15/12/2023,23/12/2023,3,267,295,1,1,1000006906,
67950,17/02/2023,18/02/2023,1,229,269,0,0,1000006907,
67951,14/07/2023,16/07/2023,2,201,71,0,0,1000006908,
67952,18/07/2023,19/07/2023,1,225,169,1,1,1000006909,
67953,25/09/2023,08/10/2023,3,288,146,1,1,1000006910,
67954,13/07/2023,14/07/2023,4,252,160,1,1,1000006911,
67955,18/12/2023,31/12/2023,3,238,85,1,1,1000006912,
67956,09/08/2023,21/08/2023,2,228,159,0,0,1000006913,
67957,15/08/2023,17/08/2023,4,254,151,1,1,1000006914,
67958,20/07/2023,29/07/2023,3,222,192,0,0,1000006915,
67959,22/10/2023,26/10/2023,1,213,118,1,1,1000006916,
67960,22/09/2023,02/10/2023,4,226,92,0,0,1000006917,
67961,09/11/2023,13/11/2023,3,268,287,1,1,1000006918,
67962,07/11/2023,18/11/2023,2,292,75,1,1,1000006919,
67963,24/05/2023,07/06/2023,3,225,82,0,0,1000006920,
67964,20/07/2023,31/07/2023,2,254,222,1,1,1000006921,
67965,13/10/2023,25/10/2023,2,212,3,1,1,1000006922,
67966,18/08/2023,01/09/2023,1,254,280,0,0,1000006923,
67967,17/03/2023,26/03/2023,2,269,181,0,0,1000006924,
67968,23/08/2023,04/09/2023,2,293,163,0,0,1000006925,
67969,04/10/2023,18/10/2023,4,208,190,0,0,1000006926,
67970,23/03/2023,30/03/2023,2,270,54,1,1,1000006927,
67971,30/03/2023,01/04/2023,4,267,57,1,1,1000006928,
67972,27/07/2023,05/08/2023,3,273,8,1,1,1000006929,
67973,08/05/2023,11/05/2023,2,299,10,1,1,1000006930,
67974,18/06/2023,02/07/2023,4,288,150,0,0,1000006931,
67975,09/03/2023,21/03/2023,2,256,141,0,0,1000006932,
67976,10/07/2023,15/07/2023,2,291,175,0,0,1000006933,
67977,20/09/2023,25/09/2023,3,240,282,1,1,1000006934,
67978,17/06/2023,21/06/2023,3,268,118,1,1,1000006935,
67979,30/01/2023,04/02/2023,1,286,197,0,0,1000006936,
67980,02/03/2023,04/03/2023,4,287,200,0,0,1000006937,
67981,27/04/2023,10/05/2023,4,241,220,0,0,1000006938,
67982,21/03/2023,22/03/2023,4,205,167,0,0,1000006939,
67983,17/03/2023,21/03/2023,2,235,15,0,0,1000006940,
67984,22/11/2023,24/11/2023,1,264,178,0,0,1000006941,
67985,05/04/2023,16/04/2023,1,207,16,0,0,1000006942,
67986,06/11/2023,20/11/2023,2,286,57,0,0,1000006943,
67987,04/05/2023,06/05/2023,2,290,284,0,0,1000006944,
67988,28/01/2023,08/02/2023,3,287,8,0,0,1000006945,
67989,21/07/2023,25/07/2023,3,286,59,0,0,1000006946,
67990,17/12/2023,22/12/2023,1,271,12,1,1,1000006947,
67991,03/12/2023,16/12/2023,2,273,172,0,0,1000006948,
67992,15/10/2023,29/10/2023,2,210,108,0,0,1000006949,
67993,13/06/2023,24/06/2023,1,256,111,1,1,1000006950,
67994,28/02/2023,09/03/2023,2,277,121,0,0,1000006951,
67995,26/12/2023,08/01/2024,2,224,175,0,0,1000006952,
67996,26/06/2023,27/06/2023,3,237,239,1,1,1000006953,
67997,06/12/2023,09/12/2023,1,211,185,0,0,1000006954,
67998,06/08/2023,21/08/2023,3,232,145,1,1,1000006955,
67999,09/11/2023,12/11/2023,3,239,57,1,1,1000006956,
68000,27/03/2023,09/04/2023,1,288,167,0,0,1000006957,
68001,17/02/2023,25/02/2023,2,279,235,1,1,1000006958,
68002,28/03/2023,30/03/2023,4,257,80,1,1,1000006959,
68003,09/10/2023,16/10/2023,3,295,87,1,1,1000006960,
68004,09/10/2023,12/10/2023,2,219,174,1,1,1000006961,
68005,08/06/2023,22/06/2023,3,275,132,1,1,1000006962,
68006,05/10/2023,18/10/2023,1,264,58,0,0,1000006963,
68007,22/12/2023,24/12/2023,4,219,145,1,1,1000006964,
68008,28/06/2023,03/07/2023,1,233,188,0,0,1000006965,
68009,25/02/2023,07/03/2023,1,294,118,0,0,1000006966,
68010,25/11/2023,29/11/2023,4,205,60,1,1,1000006967,
68011,22/06/2023,23/06/2023,4,213,122,1,1,1000006968,
68012,20/10/2023,30/10/2023,3,219,292,1,1,1000006969,
68013,12/01/2023,26/01/2023,2,284,59,0,0,1000006970,
68014,15/09/2023,19/09/2023,3,289,148,0,0,1000006971,
68015,29/06/2023,05/07/2023,1,293,280,1,1,1000006972,
68016,07/03/2023,19/03/2023,4,207,136,0,0,1000006973,
68017,05/04/2023,06/04/2023,4,203,185,0,0,1000006974,
68018,09/01/2023,12/01/2023,1,224,284,0,0,1000006975,
68019,17/08/2023,21/08/2023,1,270,117,0,0,1000006976,
68020,13/02/2023,21/02/2023,4,226,300,0,0,1000006977,
68021,14/02/2023,21/02/2023,4,215,57,0,0,1000006978,
68022,20/03/2023,21/03/2023,2,269,95,1,1,1000006979,
68023,04/02/2023,07/02/2023,2,223,241,0,0,1000006980,
68024,19/10/2023,29/10/2023,1,285,65,0,0,1000006981,
68025,10/02/2023,12/02/2023,1,204,98,1,1,1000006982,
68026,06/10/2023,12/10/2023,2,276,277,0,0,1000006983,
68027,29/05/2023,08/06/2023,1,284,278,0,0,1000006984,
68028,22/12/2023,02/01/2024,1,243,213,0,0,1000006985,
68029,07/07/2023,09/07/2023,2,212,60,1,1,1000006986,
68030,21/01/2023,27/01/2023,1,210,125,0,0,1000006987,
68031,02/07/2023,14/07/2023,1,290,191,0,0,1000006988,
68032,08/07/2023,14/07/2023,4,220,78,1,1,1000006989,
68033,18/05/2023,20/05/2023,3,245,290,0,0,1000006990,
68034,13/02/2023,27/02/2023,4,264,29,0,0,1000006991,
68035,04/05/2023,15/05/2023,4,274,200,1,1,1000006992,
68036,19/12/2023,02/01/2024,3,246,211,1,1,1000006993,
68037,27/12/2023,08/01/2024,2,264,111,1,1,1000006994,
68038,09/10/2023,24/10/2023,1,272,260,0,0,1000006995,
68039,08/06/2023,20/06/2023,2,244,108,1,1,1000006996,
68040,12/01/2023,15/01/2023,1,259,27,1,1,1000006997,
68041,01/11/2023,07/11/2023,3,223,34,0,0,1000006998,
68042,24/06/2023,28/06/2023,1,296,248,1,1,1000006999,
68043,03/02/2023,05/02/2023,4,204,91,1,1,1000007000,
68044,11/03/2023,15/03/2023,1,213,167,0,0,1000007001,
68045,11/08/2023,12/08/2023,4,276,250,0,0,1000007002,
68046,16/07/2023,21/07/2023,2,230,94,0,0,1000007003,
68047,21/11/2023,03/12/2023,1,229,169,1,1,1000007004,
68048,03/11/2023,06/11/2023,1,285,255,1,1,1000007005,
68049,14/03/2023,21/03/2023,1,213,252,1,1,1000007006,
68050,17/12/2023,31/12/2023,3,219,156,0,0,1000007007,
68051,20/01/2023,02/02/2023,1,273,226,0,0,1000007008,
68052,21/07/2023,03/08/2023,3,215,129,0,0,1000007009,
68053,17/03/2023,22/03/2023,2,210,121,1,1,1000007010,
68054,11/01/2023,15/01/2023,3,278,221,0,0,1000007011,
68055,22/03/2023,24/03/2023,1,297,243,0,0,1000007012,
68056,06/04/2023,13/04/2023,1,212,153,0,0,1000007013,
68057,12/10/2023,15/10/2023,1,295,43,1,1,1000007014,
68058,22/10/2023,02/11/2023,4,239,237,1,1,1000007015,
68059,30/03/2023,12/04/2023,4,274,31,0,0,1000007016,
68060,08/06/2023,20/06/2023,4,226,261,0,0,1000007017,
68061,26/10/2023,06/11/2023,4,241,91,0,0,1000007018,
68062,04/03/2023,15/03/2023,4,231,5,1,1,1000007019,
68063,18/09/2023,24/09/2023,2,229,71,0,0,1000007020,
68064,11/12/2023,19/12/2023,4,273,247,1,1,1000007021,
68065,22/10/2023,29/10/2023,1,294,191,0,0,1000007022,
68066,24/01/2023,30/01/2023,4,291,172,1,1,1000007023,
68067,08/02/2023,09/02/2023,2,289,271,1,1,1000007024,
68068,18/02/2023,24/02/2023,2,208,268,1,1,1000007025,
