IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
21989,28/02/2020,09/03/2020,3,248,143,1,1,1000005941,
21990,14/03/2020,18/03/2020,1,222,69,0,0,1000005942,
21991,18/04/2020,26/04/2020,2,231,84,0,0,1000005943,
21992,09/12/2020,22/12/2020,3,288,174,1,1,1000005944,
21993,12/07/2020,13/07/2020,2,283,117,1,1,1000005945,
21994,12/10/2020,21/10/2020,2,238,126,1,1,1000005946,
21995,31/07/2020,06/08/2020,3,215,240,1,1,1000005947,
21996,22/01/2020,24/01/2020,2,220,41,0,0,1000005948,
21997,03/06/2020,07/06/2020,1,275,101,0,0,1000005949,
21998,20/03/2020,25/03/2020,2,281,122,0,0,1000005950,
21999,13/07/2020,28/07/2020,4,202,248,1,1,1000005951,
22000,16/09/2020,23/09/2020,2,239,131,0,0,1000005952,
22001,31/10/2020,02/11/2020,3,223,153,1,1,1000005953,
22002,02/11/2020,16/11/2020,3,277,261,1,1,1000005954,
22003,01/07/2020,16/07/2020,2,233,294,0,0,1000005955,
22004,27/06/2020,06/07/2020,2,255,3,1,1,1000005956,
22005,18/08/2020,01/09/2020,4,221,4,1,1,1000005957,
22006,13/01/2020,25/01/2020,3,283,259,0,0,1000005958,
22007,27/06/2020,07/07/2020,3,280,31,0,0,1000005959,
22008,06/09/2020,17/09/2020,2,268,249,0,0,1000005960,
22009,03/07/2020,10/07/2020,1,274,58,0,0,1000005961,
22010,01/04/2020,04/04/2020,2,260,260,1,1,1000005962,
22011,04/10/2020,15/10/2020,2,221,173,0,0,1000005963,
22012,03/11/2020,14/11/2020,2,267,282,0,0,1000005964,
22013,15/12/2020,29/12/2020,3,267,173,0,0,1000005965,
22014,21/08/2020,22/08/2020,3,279,70,1,1,1000005966,
22015,22/11/2020,02/12/2020,1,299,119,1,1,1000005967,
22016,03/02/2020,16/02/2020,1,292,238,1,1,1000005968,
22017,31/01/2020,01/02/2020,1,258,23,0,0,1000005969,
22018,04/06/2020,09/06/2020,3,236,55,1,1,1000005970,
22019,25/05/2020,03/06/2020,3,216,37,1,1,1000005971,
22020,07/06/2020,17/06/2020,2,216,281,1,1,1000005972,
22021,23/07/2020,27/07/2020,3,298,8,1,1,1000005973,
22022,28/02/2020,01/03/2020,2,202,153,1,1,1000005974,
22023,12/01/2020,26/01/2020,2,235,286,0,0,1000005975,
22024,25/02/2020,26/02/2020,3,299,213,1,1,1000005976,
22025,11/02/2020,20/02/2020,1,235,292,1,1,1000005977,
22026,03/09/2020,07/09/2020,2,215,129,0,0,1000005978,
22027,07/05/2020,22/05/2020,1,295,160,1,1,1000005979,
22028,20/08/2020,02/09/2020,4,297,94,0,0,1000005980,
22029,04/08/2020,08/08/2020,2,223,101,0,0,1000005981,
22030,16/02/2020,26/02/2020,4,269,79,0,0,1000005982,
22031,12/09/2020,23/09/2020,2,206,172,0,0,1000005983,
22032,20/02/2020,21/02/2020,4,235,230,0,0,1000005984,
22033,06/12/2020,21/12/2020,1,285,296,1,1,1000005985,
22034,09/06/2020,13/06/2020,4,231,139,0,0,1000005986,
22035,13/03/2020,26/03/2020,1,259,42,0,0,1000005987,
22036,21/10/2020,31/10/2020,2,282,255,0,0,1000005988,
22037,17/12/2020,29/12/2020,1,284,2,1,1,1000005989,
22038,24/01/2020,02/02/2020,1,273,201,0,0,1000005990,
22039,31/01/2020,04/02/2020,3,254,50,1,1,1000005991,
22040,21/12/2020,22/12/2020,1,225,104,1,1,1000005992,
22041,30/08/2020,10/09/2020,3,231,285,0,0,1000005993,
22042,06/03/2020,07/03/2020,1,216,138,1,1,1000005994,
22043,12/03/2020,15/03/2020,2,299,259,0,0,1000005995,
22044,21/04/2020,03/05/2020,2,240,90,0,0,1000005996,
22045,22/11/2020,01/12/2020,4,259,23,0,0,1000005997,
22046,06/10/2020,21/10/2020,1,239,127,0,0,1000005998,
22047,17/09/2020,18/09/2020,2,295,175,0,0,1000005999,
22048,08/12/2020,20/12/2020,2,292,41,0,0,1000006000,
22049,27/08/2020,05/09/2020,4,225,34,1,1,1000006001,
22050,12/08/2020,25/08/2020,2,224,158,1,1,1000006002,
22051,30/01/2020,31/01/2020,3,272,205,0,0,1000006003,
22052,21/12/2020,04/01/2021,3,260,2,1,1,1000006004,
22053,06/02/2020,16/02/2020,4,265,98,1,1,1000006005,
22054,17/07/2020,30/07/2020,3,273,267,0,0,1000006006,
22055,27/05/2020,08/06/2020,2,228,300,0,0,1000006007,
22056,01/03/2020,07/03/2020,1,220,273,0,0,1000006008,
22057,28/08/2020,04/09/2020,1,271,233,0,0,1000006009,
22058,17/04/2020,23/04/2020,1,228,2,0,0,1000006010,
22059,09/09/2020,21/09/2020,2,205,103,0,0,1000006011,
22060,10/11/2020,15/11/2020,2,234,283,0,0,1000006012,
22061,02/08/2020,06/08/2020,1,287,138,0,0,1000006013,
22062,09/08/2020,16/08/2020,2,245,13,0,0,1000006014,
22063,25/09/2020,30/09/2020,2,207,284,0,0,1000006015,
22064,20/07/2020,27/07/2020,3,233,133,1,1,1000006016,
22065,15/04/2020,21/04/2020,4,203,135,1,1,1000006017,
22066,19/04/2020,02/05/2020,1,298,231,1,1,1000006018,
22067,17/01/2020,24/01/2020,3,280,10,1,1,1000006019,
22068,03/07/2020,17/07/2020,4,262,193,1,1,1000006020,
22069,03/04/2020,10/04/2020,4,204,112,1,1,1000006021,
22070,03/07/2020,11/07/2020,2,216,189,1,1,1000006022,
22071,01/01/2020,02/01/2020,4,213,60,0,0,1000006023,
22072,14/07/2020,26/07/2020,3,205,207,0,0,1000006024,
22073,14/12/2020,23/12/2020,1,269,19,0,0,1000006025,
22074,23/01/2020,27/01/2020,1,213,169,1,1,1000006026,
22075,29/04/2020,09/05/2020,3,218,47,0,0,1000006027,
22076,22/02/2020,01/03/2020,1,245,162,0,0,1000006028,
22077,19/05/2020,01/06/2020,2,245,95,0,0,1000006029,
22078,13/01/2020,26/01/2020,2,270,49,0,0,1000006030,
22079,17/08/2020,25/08/2020,3,276,24,0,0,1000006031,
22080,26/04/2020,03/05/2020,3,238,247,0,0,1000006032,
22081,15/03/2020,26/03/2020,1,222,294,1,1,1000006033,
22082,02/02/2020,16/02/2020,3,217,137,0,0,1000006034,
22083,16/03/2020,27/03/2020,4,228,83,0,0,1000006035,
22084,02/01/2020,07/01/2020,2,226,64,0,0,1000006036,
22085,14/02/2020,16/02/2020,1,229,182,0,0,1000006037,
22086,13/12/2020,18/12/2020,1,237,5,1,1,1000006038,
22087,04/04/2020,15/04/2020,2,254,209,1,1,1000006039,
22088,26/01/2020,03/02/2020,3,204,183,1,1,1000006040,
22089,09/06/2020,11/06/2020,3,300,242,0,0,1000006041,
22090,10/03/2020,14/03/2020,2,300,119,1,1,1000006042,
22091,26/12/2020,29/12/2020,1,203,10,0,0,1000006043,
22092,17/04/2020,02/05/2020,2,291,265,1,1,1000006044,
22093,15/01/2020,16/01/2020,2,241,217,0,0,1000006045,
22094,11/01/2020,25/01/2020,3,239,214,0,0,1000006046,
22095,04/12/2020,19/12/2020,1,277,30,1,1,1000006047,
22096,13/03/2020,21/03/2020,2,221,200,1,1,1000006048,
22097,25/08/2020,31/08/2020,1,266,71,0,0,1000006049,
22098,30/05/2020,12/06/2020,1,222,240,0,0,1000006050,
22099,08/07/2020,23/07/2020,3,271,53,0,0,1000006051,
22100,11/12/2020,21/12/2020,4,299,198,0,0,1000006052,
22101,18/07/2020,20/07/2020,2,227,186,0,0,1000006053,
22102,08/06/2020,13/06/2020,3,212,266,1,1,1000006054,
22103,12/10/2020,27/10/2020,3,265,202,1,1,1000006055,
22104,06/01/2020,16/01/2020,1,239,178,1,1,1000006056,
22105,23/09/2020,26/09/2020,4,246,71,1,1,1000006057,
22106,25/03/2020,30/03/2020,4,272,289,1,1,1000006058,
22107,11/03/2020,24/03/2020,3,273,22,0,0,1000006059,
22108,10/09/2020,22/09/2020,1,253,115,0,0,1000006060,
22109,25/12/2020,27/12/2020,2,259,124,0,0,1000006061,
22110,25/02/2020,11/03/2020,3,270,116,0,0,1000006062,
22111,04/01/2020,16/01/2020,2,226,245,1,1,1000006063,
22112,14/09/2020,23/09/2020,1,257,15,1,1,1000006064,
22113,10/01/2020,18/01/2020,2,275,64,1,1,1000006065,
22114,07/02/2020,17/02/2020,3,296,185,0,0,1000006066,
22115,25/09/2020,08/10/2020,2,239,174,0,0,1000006067,
22116,14/03/2020,26/03/2020,3,228,105,0,0,1000006068,
22117,16/12/2020,27/12/2020,3,214,129,1,1,1000006069,
22118,22/10/2020,06/11/2020,2,225,224,1,1,1000006070,
22119,15/02/2020,21/02/2020,3,282,93,1,1,1000006071,
22120,02/11/2020,07/11/2020,1,290,156,1,1,1000006072,
22121,11/03/2020,26/03/2020,2,241,222,0,0,1000006073,
22122,09/05/2020,20/05/2020,4,238,219,1,1,1000006074,
22123,13/12/2020,23/12/2020,4,240,229,0,0,1000006075,
22124,24/06/2020,25/06/2020,4,276,294,0,0,1000006076,
22125,19/12/2020,21/12/2020,3,235,245,0,0,1000006077,
22126,13/12/2020,17/12/2020,3,204,173,1,1,1000006078,
22127,21/12/2020,22/12/2020,4,233,34,0,0,1000006079,
22128,08/07/2020,13/07/2020,4,241,20,0,0,1000006080,
22129,16/05/2020,30/05/2020,2,233,9,0,0,1000006081,
22130,24/04/2020,25/04/2020,1,218,182,1,1,1000006082,
22131,19/08/2020,02/09/2020,2,215,295,1,1,1000006083,
22132,17/10/2020,24/10/2020,4,222,29,1,1,1000006084,
22133,20/05/2020,03/06/2020,4,227,61,1,1,1000006085,
22134,08/09/2020,10/09/2020,1,256,82,0,0,1000006086,
22135,25/10/2020,01/11/2020,3,238,272,0,0,1000006087,
22136,30/12/2020,10/01/2021,1,222,251,0,0,1000006088,
22137,23/02/2020,05/03/2020,4,257,247,1,1,1000006089,
22138,09/08/2020,15/08/2020,1,233,197,1,1,1000006090,
22139,11/02/2020,23/02/2020,2,221,204,0,0,1000006091,
22140,12/07/2020,24/07/2020,2,232,110,0,0,1000006092,
22141,24/01/2020,28/01/2020,3,220,147,1,1,1000006093,
22142,05/02/2020,15/02/2020,2,298,150,1,1,1000006094,
22143,03/03/2020,16/03/2020,2,275,6,0,0,1000006095,
22144,24/09/2020,08/10/2020,4,287,188,0,0,1000006096,
22145,21/12/2020,28/12/2020,4,283,122,1,1,1000006097,
22146,02/01/2020,04/01/2020,2,286,248,1,1,1000006098,
22147,07/01/2020,15/01/2020,3,222,162,0,0,1000006099,
22148,13/06/2020,15/06/2020,1,207,174,1,1,1000006100,
22149,03/01/2020,18/01/2020,1,259,39,1,1,1000006101,
22150,26/08/2020,01/09/2020,4,251,56,0,0,1000006102,
22151,11/09/2020,17/09/2020,1,262,209,1,1,1000006103,
22152,01/10/2020,07/10/2020,3,209,38,1,1,1000006104,
22153,07/10/2020,11/10/2020,3,274,22,1,1,1000006105,
22154,04/09/2020,11/09/2020,1,211,60,0,0,1000006106,
22155,18/07/2020,20/07/2020,4,214,95,0,0,1000006107,
22156,16/08/2020,26/08/2020,4,293,104,0,0,1000006108,
22157,24/07/2020,06/08/2020,4,203,4,1,1,1000006109,
22158,25/03/2020,08/04/2020,4,254,270,1,1,1000006110,
22159,13/08/2020,19/08/2020,1,211,40,0,0,1000006111,
22160,02/06/2020,06/06/2020,2,225,291,0,0,1000006112,
22161,30/12/2020,05/01/2021,2,211,83,0,0,1000006113,
22162,23/08/2020,27/08/2020,4,288,196,0,0,1000006114,
22163,22/11/2020,23/11/2020,2,275,228,1,1,1000006115,
22164,18/10/2020,30/10/2020,1,275,146,0,0,1000006116,
22165,20/09/2020,02/10/2020,4,298,197,0,0,1000006117,
22166,24/07/2020,29/07/2020,1,204,91,1,1,1000006118,
22167,27/07/2020,31/07/2020,2,227,243,1,1,1000006119,
22168,20/12/2020,22/12/2020,3,297,167,1,1,1000006120,
22169,07/02/2020,09/02/2020,2,242,100,1,1,1000006121,
22170,01/02/2020,07/02/2020,3,234,103,1,1,1000006122,
22171,14/08/2020,29/08/2020,1,247,170,1,1,1000006123,
22172,26/12/2020,10/01/2021,4,258,139,0,0,1000006124,
22173,09/06/2020,20/06/2020,3,235,170,0,0,1000006125,
22174,16/05/2020,20/05/2020,2,291,200,1,1,1000006126,
22175,18/06/2020,26/06/2020,1,203,56,1,1,1000006127,
22176,20/03/2020,31/03/2020,3,220,232,1,1,1000006128,
22177,31/10/2020,07/11/2020,1,295,136,0,0,1000006129,
22178,12/04/2020,17/04/2020,1,212,36,0,0,1000006130,
22179,15/12/2020,22/12/2020,3,214,69,1,1,1000006131,
22180,26/01/2020,28/01/2020,3,208,74,0,0,1000006132,
22181,21/06/2020,27/06/2020,4,206,165,0,0,1000006133,
22182,27/01/2020,06/02/2020,2,296,244,1,1,1000006134,
22183,15/03/2020,21/03/2020,3,235,250,0,0,1000006135,
22184,01/07/2020,12/07/2020,4,293,102,1,1,1000006136,
22185,27/12/2020,04/01/2021,1,298,113,0,0,1000006137,
22186,06/10/2020,13/10/2020,2,267,98,1,1,1000006138,
22187,21/01/2020,29/01/2020,3,244,273,0,0,1000006139,
22188,19/04/2020,23/04/2020,4,261,180,0,0,1000006140,
22189,12/07/2020,19/07/2020,4,255,39,1,1,1000006141,
22190,26/03/2020,08/04/2020,1,239,1,1,1,1000006142,
22191,28/06/2020,01/07/2020,4,227,248,0,0,1000006143,
22192,18/02/2020,01/03/2020,1,270,205,0,0,1000006144,
22193,19/02/2020,26/02/2020,2,201,86,1,1,1000006145,
22194,11/02/2020,24/02/2020,2,247,135,0,0,1000006146,
22195,18/03/2020,20/03/2020,1,231,289,1,1,1000006147,
22196,08/04/2020,21/04/2020,4,293,270,0,0,1000006148,
22197,21/08/2020,27/08/2020,3,223,7,0,0,1000006149,
22198,10/05/2020,25/05/2020,4,269,216,1,1,1000006150,
22199,06/01/2020,21/01/2020,2,280,143,1,1,1000006151,
22200,26/01/2020,27/01/2020,2,291,8,1,1,1000006152,
22201,27/07/2020,11/08/2020,2,263,135,0,0,1000006153,
22202,16/07/2020,23/07/2020,3,231,42,1,1,1000006154,
22203,24/03/2020,06/04/2020,4,238,290,1,1,1000006155,
22204,01/03/2020,07/03/2020,3,257,134,0,0,1000006156,
22205,13/06/2020,23/06/2020,2,294,50,0,0,1000006157,
22206,28/10/2020,07/11/2020,4,269,17,1,1,1000006158,
22207,17/08/2020,28/08/2020,3,252,206,0,0,1000006159,
22208,10/02/2020,22/02/2020,1,270,73,0,0,1000006160,
22209,24/04/2020,27/04/2020,2,278,50,1,1,1000006161,
22210,13/12/2020,25/12/2020,4,264,248,1,1,1000006162,
22211,11/01/2020,21/01/2020,3,235,240,1,1,1000006163,
22212,11/02/2020,25/02/2020,1,293,25,0,0,1000006164,
22213,28/08/2020,08/09/2020,2,290,239,0,0,1000006165,
22214,03/08/2020,09/08/2020,3,254,253,1,1,1000006166,
22215,09/08/2020,11/08/2020,4,230,41,1,1,1000006167,
22216,30/06/2020,01/07/2020,4,238,24,0,0,1000006168,
22217,09/03/2020,18/03/2020,2,300,300,1,1,1000006169,
22218,26/06/2020,03/07/2020,3,214,53,1,1,1000006170,
22219,26/11/2020,27/11/2020,2,277,7,0,0,1000006171,
22220,19/06/2020,28/06/2020,1,265,7,1,1,1000006172,
22221,05/08/2020,14/08/2020,1,256,203,0,0,1000006173,
22222,31/05/2020,07/06/2020,3,256,288,1,1,1000006174,
22223,03/04/2020,17/04/2020,4,269,103,1,1,1000006175,
22224,04/01/2020,13/01/2020,3,259,216,1,1,1000006176,
22225,21/07/2020,31/07/2020,1,229,84,0,0,1000006177,
22226,09/01/2020,15/01/2020,2,267,15,1,1,1000006178,
22227,02/01/2020,08/01/2020,3,205,112,0,0,1000006179,
22228,04/08/2020,17/08/2020,1,234,185,1,1,1000006180,
22229,13/11/2020,16/11/2020,1,258,261,1,1,1000006181,
22230,11/07/2020,13/07/2020,2,238,36,1,1,1000006182,
22231,17/07/2020,29/07/2020,1,214,111,1,1,1000006183,
22232,06/05/2020,21/05/2020,3,298,136,0,0,1000006184,
22233,19/09/2020,30/09/2020,4,288,143,0,0,1000006185,
22234,07/03/2020,15/03/2020,3,267,133,1,1,1000006186,
22235,25/01/2020,05/02/2020,2,224,214,1,1,1000006187,
22236,11/04/2020,19/04/2020,3,286,214,1,1,1000006188,
22237,04/06/2020,19/06/2020,3,226,183,1,1,1000006189,
22238,13/06/2020,24/06/2020,2,283,283,1,1,1000006190,
22239,28/08/2020,30/08/2020,4,255,228,1,1,1000006191,
22240,19/04/2020,29/04/2020,3,274,122,1,1,1000006192,
22241,04/06/2020,13/06/2020,4,214,245,1,1,1000006193,
22242,16/09/2020,18/09/2020,4,276,267,0,0,1000006194,
22243,18/06/2020,22/06/2020,4,298,54,1,1,1000006195,
22244,29/10/2020,01/11/2020,3,214,86,1,1,1000006196,
22245,09/02/2020,24/02/2020,3,254,122,1,1,1000006197,
22246,25/02/2020,03/03/2020,2,211,235,1,1,1000006198,
22247,08/04/2020,13/04/2020,1,261,210,0,0,1000006199,
22248,02/12/2020,07/12/2020,2,228,168,1,1,1000006200,
22249,04/05/2020,15/05/2020,3,225,192,1,1,1000006201,
22250,30/09/2020,10/10/2020,2,245,247,1,1,1000006202,
22251,13/09/2020,14/09/2020,3,282,164,1,1,1000006203,
22252,08/11/2020,19/11/2020,3,264,268,0,0,1000006204,
22253,14/09/2020,19/09/2020,2,253,168,1,1,1000006205,
22254,29/07/2020,30/07/2020,4,291,230,0,0,1000006206,
22255,03/08/2020,04/08/2020,1,281,10,0,0,1000006207,
22256,29/06/2020,10/07/2020,1,283,54,0,0,1000006208,
22257,26/10/2020,28/10/2020,2,271,201,1,1,1000006209,
22258,01/05/2020,06/05/2020,1,205,124,1,1,1000006210,
22259,25/08/2020,09/09/2020,4,269,113,1,1,1000006211,
22260,07/04/2020,15/04/2020,4,211,63,1,1,1000006212,
22261,14/04/2020,27/04/2020,3,254,290,1,1,1000006213,
22262,13/04/2020,21/04/2020,2,226,187,0,0,1000006214,
22263,23/05/2020,04/06/2020,3,286,203,0,0,1000006215,
22264,21/02/2020,28/02/2020,1,285,182,1,1,1000006216,
22265,19/04/2020,02/05/2020,1,224,255,1,1,1000006217,
22266,05/03/2020,18/03/2020,3,253,112,0,0,1000006218,
22267,20/03/2020,26/03/2020,2,248,300,1,1,1000006219,
22268,06/09/2020,07/09/2020,3,291,61,1,1,1000006220,
22269,05/02/2020,19/02/2020,4,254,150,1,1,1000006221,
22270,08/02/2020,10/02/2020,3,282,123,0,0,1000006222,
22271,24/02/2020,02/03/2020,4,247,185,1,1,1000006223,
22272,26/01/2020,27/01/2020,4,295,297,1,1,1000006224,
22273,13/07/2020,23/07/2020,4,225,148,1,1,1000006225,
22274,09/12/2020,21/12/2020,1,223,226,0,0,1000006226,
22275,12/09/2020,19/09/2020,1,212,55,0,0,1000006227,
22276,25/02/2020,09/03/2020,2,226,143,1,1,1000006228,
22277,16/03/2020,20/03/2020,1,212,224,1,1,1000006229,
22278,02/10/2020,03/10/2020,1,233,12,1,1,1000006230,
22279,01/11/2020,04/11/2020,1,269,53,1,1,1000006231,
22280,25/09/2020,03/10/2020,1,201,258,1,1,1000006232,
22281,25/09/2020,09/10/2020,2,234,164,1,1,1000006233,
22282,15/02/2020,20/02/2020,1,227,235,0,0,1000006234,
22283,25/11/2020,06/12/2020,2,278,284,0,0,1000006235,
22284,17/12/2020,25/12/2020,2,278,158,0,0,1000006236,
22285,16/07/2020,24/07/2020,4,276,41,1,1,1000006237,
22286,22/03/2020,26/03/2020,1,202,122,1,1,1000006238,
22287,17/07/2020,28/07/2020,4,278,31,1,1,1000006239,
22288,27/04/2020,12/05/2020,1,289,79,0,0,1000006240,
22289,07/09/2020,20/09/2020,4,250,61,1,1,1000006241,
22290,14/05/2020,27/05/2020,1,247,277,1,1,1000006242,
22291,28/10/2020,06/11/2020,1,246,110,1,1,1000006243,
22292,12/01/2020,25/01/2020,2,221,170,1,1,1000006244,
22293,24/12/2020,26/12/2020,4,295,135,0,0,1000006245,
22294,11/09/2020,26/09/2020,1,275,21,0,0,1000006246,
22295,30/07/2020,12/08/2020,2,265,243,0,0,1000006247,
22296,01/12/2020,11/12/2020,4,291,112,0,0,1000006248,
22297,09/03/2020,14/03/2020,3,246,106,0,0,1000006249,
22298,15/08/2020,29/08/2020,3,207,68,1,1,1000006250,
22299,04/04/2020,11/04/2020,3,267,7,0,0,1000006251,
22300,07/04/2020,08/04/2020,4,267,194,1,1,1000006252,
22301,29/09/2020,05/10/2020,1,267,295,1,1,1000006253,
22302,19/09/2020,27/09/2020,4,270,219,0,0,1000006254,
22303,23/04/2020,02/05/2020,3,244,272,0,0,1000006255,
22304,12/10/2020,25/10/2020,1,214,18,0,0,1000006256,
22305,01/05/2020,02/05/2020,1,242,278,0,0,1000006257,
22306,18/07/2020,29/07/2020,4,221,11,1,1,1000006258,
22307,09/01/2020,10/01/2020,3,265,292,0,0,1000006259,
22308,18/10/2020,02/11/2020,2,247,111,1,1,1000006260,
22309,27/03/2020,01/04/2020,4,271,10,0,0,1000006261,
22310,09/07/2020,17/07/2020,3,262,119,0,0,1000006262,
22311,15/02/2020,19/02/2020,2,252,212,1,1,1000006263,
22312,22/06/2020,25/06/2020,3,294,68,0,0,1000006264,
22313,15/01/2020,29/01/2020,2,273,258,1,1,1000006265,
22314,06/03/2020,10/03/2020,2,240,72,1,1,1000006266,
22315,02/07/2020,16/07/2020,2,246,80,0,0,1000006267,
22316,16/09/2020,30/09/2020,1,222,168,0,0,1000006268,
22317,08/11/2020,22/11/2020,1,246,49,0,0,1000006269,
22318,30/01/2020,04/02/2020,1,226,87,1,1,1000006270,
22319,19/04/2020,27/04/2020,2,207,7,0,0,1000006271,
22320,04/05/2020,17/05/2020,3,264,32,1,1,1000006272,
22321,15/06/2020,28/06/2020,2,257,87,1,1,1000006273,
22322,25/11/2020,01/12/2020,1,215,153,1,1,1000006274,
22323,16/07/2020,28/07/2020,2,288,81,0,0,1000006275,
22324,21/01/2020,28/01/2020,1,273,262,1,1,1000006276,
22325,03/05/2020,07/05/2020,3,206,60,0,0,1000006277,
22326,29/09/2020,04/10/2020,2,283,224,0,0,1000006278,
22327,10/05/2020,18/05/2020,2,212,59,0,0,1000006279,
22328,23/07/2020,07/08/2020,3,218,286,1,1,1000006280,
22329,06/11/2020,10/11/2020,3,243,38,0,0,1000006281,
22330,01/10/2020,08/10/2020,1,205,117,0,0,1000006282,
22331,08/02/2020,18/02/2020,2,234,203,0,0,1000006283,
22332,15/04/2020,26/04/2020,2,233,195,1,1,1000006284,
22333,09/02/2020,20/02/2020,1,251,138,1,1,1000006285,
22334,15/10/2020,26/10/2020,3,300,258,0,0,1000006286,
22335,24/06/2020,26/06/2020,2,229,77,0,0,1000006287,
22336,07/10/2020,16/10/2020,4,207,212,0,0,1000006288,
22337,06/11/2020,10/11/2020,1,215,120,0,0,1000006289,
22338,15/04/2020,28/04/2020,2,249,251,1,1,1000006290,
22339,28/03/2020,30/03/2020,4,264,192,0,0,1000006291,
22340,09/06/2020,10/06/2020,1,274,268,1,1,1000006292,
22341,19/05/2020,31/05/2020,2,256,125,1,1,1000006293,
22342,20/05/2020,31/05/2020,3,297,93,1,1,1000006294,
22343,28/01/2020,12/02/2020,2,292,237,0,0,1000006295,
22344,10/08/2020,19/08/2020,4,213,38,1,1,1000006296,
22345,15/03/2020,17/03/2020,4,215,61,0,0,1000006297,
22346,20/08/2020,25/08/2020,2,235,76,1,1,1000006298,
22347,10/10/2020,15/10/2020,2,283,278,1,1,1000006299,
22348,20/03/2020,03/04/2020,1,269,93,0,0,1000006300,
22349,22/06/2020,01/07/2020,2,211,107,0,0,1000006301,
22350,13/10/2020,24/10/2020,3,284,288,1,1,1000006302,
22351,19/04/2020,02/05/2020,3,246,180,1,1,1000006303,
22352,07/02/2020,13/02/2020,3,265,4,1,1,1000006304,
22353,13/08/2020,23/08/2020,3,226,284,0,0,1000006305,
22354,25/12/2020,30/12/2020,2,292,174,0,0,1000006306,
22355,15/03/2020,20/03/2020,3,295,216,1,1,1000006307,
22356,16/08/2020,18/08/2020,2,222,123,1,1,1000006308,
22357,08/03/2020,13/03/2020,1,263,257,0,0,1000006309,
22358,06/05/2020,10/05/2020,4,201,1,0,0,1000006310,
22359,18/03/2020,19/03/2020,2,249,134,0,0,1000006311,
22360,15/08/2020,23/08/2020,4,223,35,1,1,1000006312,
22361,18/01/2020,29/01/2020,3,235,295,0,0,1000006313,
22362,09/07/2020,11/07/2020,3,237,165,1,1,1000006314,
22363,25/09/2020,30/09/2020,2,262,112,1,1,1000006315,
22364,08/03/2020,17/03/2020,3,201,42,0,0,1000006316,
22365,01/12/2020,03/12/2020,1,229,162,0,0,1000006317,
22366,25/07/2020,05/08/2020,3,257,106,1,1,1000006318,
22367,22/06/2020,03/07/2020,2,274,170,1,1,1000006319,
22368,12/07/2020,13/07/2020,3,254,195,0,0,1000006320,
22369,11/06/2020,26/06/2020,2,234,118,1,1,1000006321,
22370,31/05/2020,14/06/2020,2,218,91,1,1,1000006322,
22371,19/01/2020,30/01/2020,2,227,83,0,0,1000006323,
22372,04/05/2020,19/05/2020,3,215,252,0,0,1000006324,
22373,22/04/2020,01/05/2020,4,233,27,1,1,1000006325,
22374,06/02/2020,09/02/2020,3,212,243,1,1,1000006326,
22375,05/08/2020,10/08/2020,3,258,36,1,1,1000006327,
22376,26/08/2020,06/09/2020,3,234,145,1,1,1000006328,
22377,21/08/2020,04/09/2020,2,249,3,1,1,1000006329,
22378,15/08/2020,20/08/2020,4,207,169,0,0,1000006330,
22379,09/02/2020,17/02/2020,4,267,19,1,1,1000006331,
22380,23/05/2020,24/05/2020,1,235,73,1,1,1000006332,
22381,06/04/2020,11/04/2020,2,276,16,1,1,1000006333,
22382,30/10/2020,05/11/2020,2,223,237,1,1,1000006334,
22383,17/06/2020,25/06/2020,1,234,148,0,0,1000006335,
22384,20/01/2020,02/02/2020,3,282,275,0,0,1000006336,
22385,02/11/2020,15/11/2020,1,245,207,1,1,1000006337,
22386,10/11/2020,13/11/2020,1,234,214,0,0,1000006338,
22387,17/12/2020,29/12/2020,2,279,261,0,0,1000006339,
22388,21/04/2020,23/04/2020,2,202,76,0,0,1000006340,
22389,19/08/2020,28/08/2020,3,290,118,1,1,1000006341,
22390,10/12/2020,15/12/2020,2,262,78,1,1,1000006342,
22391,30/05/2020,11/06/2020,3,229,116,0,0,1000006343,
22392,23/06/2020,25/06/2020,1,274,183,0,0,1000006344,
22393,20/06/2020,04/07/2020,3,266,106,1,1,1000006345,
22394,18/10/2020,27/10/2020,4,296,25,0,0,1000006346,
22395,11/07/2020,23/07/2020,2,285,41,1,1,1000006347,
22396,27/05/2020,04/06/2020,4,285,78,1,1,1000006348,
22397,03/04/2020,12/04/2020,2,292,169,0,0,1000006349,
22398,22/03/2020,26/03/2020,1,251,271,1,1,1000006350,
22399,11/07/2020,19/07/2020,1,240,82,0,0,1000006351,
22400,28/06/2020,02/07/2020,4,290,111,1,1,1000006352,
22401,28/11/2020,07/12/2020,2,263,2,1,1,1000006353,
22402,04/07/2020,11/07/2020,1,246,177,1,1,1000006354,
22403,02/12/2020,14/12/2020,3,268,24,1,1,1000006355,
22404,08/06/2020,19/06/2020,2,283,8,1,1,1000006356,
22405,04/08/2020,08/08/2020,4,220,219,1,1,1000006357,
22406,04/07/2020,16/07/2020,2,227,205,1,1,1000006358,
22407,29/03/2020,01/04/2020,4,283,52,1,1,1000006359,
22408,18/06/2020,29/06/2020,4,227,95,1,1,1000006360,
22409,04/01/2020,19/01/2020,1,260,6,1,1,1000006361,
