IDESTADIA,FECHALLEGADA,FECHASALIDA,NUMEROPERSONAS,IDPLAN,IDHABITACION,CHECKIN,PAGADO,IDCLIENTE,IDCONVENCION
55732,16/12/2022,22/12/2022,4,247,285,0,0,1000009688,
55733,16/08/2022,25/08/2022,4,262,182,0,0,1000009689,
55734,17/05/2022,29/05/2022,2,230,128,1,1,1000009690,
55735,16/09/2022,21/09/2022,3,243,66,1,1,1000009691,
55736,29/06/2022,09/07/2022,1,284,189,1,1,1000009692,
55737,10/04/2022,20/04/2022,4,298,125,0,0,1000009693,
55738,28/08/2022,02/09/2022,4,262,56,1,1,1000009694,
55739,27/11/2022,08/12/2022,3,286,276,0,0,1000009695,
55740,26/05/2022,08/06/2022,3,273,66,1,1,1000009696,
55741,25/07/2022,01/08/2022,1,208,19,0,0,1000009697,
55742,29/11/2022,04/12/2022,3,206,86,0,0,1000009698,
55743,19/11/2022,30/11/2022,2,245,233,0,0,1000009699,
55744,18/10/2022,01/11/2022,3,255,179,1,1,1000009700,
55745,11/10/2022,26/10/2022,1,279,298,1,1,1000009701,
55746,25/03/2022,06/04/2022,1,276,91,1,1,1000009702,
55747,24/03/2022,27/03/2022,3,270,247,0,0,1000009703,
55748,12/08/2022,15/08/2022,3,205,48,1,1,1000009704,
55749,02/08/2022,07/08/2022,2,262,97,1,1,1000009705,
55750,24/10/2022,30/10/2022,3,260,141,0,0,1000009706,
55751,04/10/2022,11/10/2022,2,234,134,0,0,1000009707,
55752,16/02/2022,25/02/2022,2,262,167,1,1,1000009708,
55753,09/06/2022,12/06/2022,2,276,206,1,1,1000009709,
55754,31/05/2022,07/06/2022,1,260,274,0,0,1000009710,
55755,16/12/2022,18/12/2022,4,278,89,1,1,1000009711,
55756,10/10/2022,21/10/2022,3,272,172,0,0,1000009712,
55757,24/11/2022,05/12/2022,3,210,233,1,1,1000009713,
55758,18/02/2022,02/03/2022,4,295,51,1,1,1000009714,
55759,25/01/2022,31/01/2022,4,208,19,0,0,1000009715,
55760,05/01/2022,20/01/2022,4,274,217,1,1,1000009716,
55761,21/07/2022,31/07/2022,3,272,153,1,1,1000009717,
55762,17/08/2022,27/08/2022,1,209,280,0,0,1000009718,
55763,05/05/2022,08/05/2022,2,271,120,0,0,1000009719,
55764,29/06/2022,30/06/2022,2,248,90,1,1,1000009720,
55765,18/01/2022,01/02/2022,3,262,98,1,1,1000009721,
55766,26/03/2022,03/04/2022,2,288,57,0,0,1000009722,
55767,06/02/2022,14/02/2022,3,261,195,0,0,1000009723,
55768,13/03/2022,19/03/2022,3,210,173,1,1,1000009724,
55769,31/07/2022,06/08/2022,2,262,80,1,1,1000009725,
55770,03/02/2022,18/02/2022,3,258,242,0,0,1000009726,
55771,02/11/2022,10/11/2022,4,235,96,0,0,1000009727,
55772,18/01/2022,29/01/2022,2,228,176,0,0,1000009728,
55773,08/09/2022,15/09/2022,1,259,247,0,0,1000009729,
55774,24/05/2022,07/06/2022,1,233,70,0,0,1000009730,
55775,28/04/2022,01/05/2022,1,285,97,0,0,1000009731,
55776,07/08/2022,22/08/2022,2,205,32,1,1,1000009732,
55777,28/03/2022,29/03/2022,2,242,96,0,0,1000009733,
55778,22/05/2022,25/05/2022,1,300,41,0,0,1000009734,
55779,13/06/2022,14/06/2022,3,209,297,1,1,1000009735,
55780,22/07/2022,28/07/2022,2,285,34,0,0,1000009736,
55781,29/10/2022,31/10/2022,1,237,140,1,1,1000009737,
55782,19/10/2022,23/10/2022,4,216,24,0,0,1000009738,
55783,07/10/2022,09/10/2022,4,224,266,0,0,1000009739,
55784,29/05/2022,01/06/2022,1,285,112,1,1,1000009740,
55785,13/09/2022,21/09/2022,2,207,198,1,1,1000009741,
55786,10/02/2022,20/02/2022,3,263,47,1,1,1000009742,
55787,21/06/2022,24/06/2022,3,266,266,1,1,1000009743,
55788,28/06/2022,04/07/2022,1,229,3,1,1,1000009744,
55789,11/04/2022,23/04/2022,3,213,204,0,0,1000009745,
55790,17/12/2022,31/12/2022,4,209,257,0,0,1000009746,
55791,12/02/2022,18/02/2022,4,278,228,0,0,1000009747,
55792,25/11/2022,06/12/2022,2,286,31,0,0,1000009748,
55793,06/02/2022,13/02/2022,1,203,4,1,1,1000009749,
55794,13/12/2022,17/12/2022,4,231,164,0,0,1000009750,
55795,27/11/2022,12/12/2022,2,254,185,0,0,1000009751,
55796,09/08/2022,15/08/2022,2,259,34,0,0,1000009752,
55797,10/10/2022,14/10/2022,1,213,50,0,0,1000009753,
55798,31/10/2022,07/11/2022,1,260,199,1,1,1000009754,
55799,17/06/2022,23/06/2022,2,276,173,0,0,1000009755,
55800,08/08/2022,14/08/2022,4,240,18,1,1,1000009756,
55801,11/10/2022,16/10/2022,3,265,152,0,0,1000009757,
55802,10/11/2022,23/11/2022,1,294,248,0,0,1000009758,
55803,02/02/2022,07/02/2022,2,207,122,1,1,1000009759,
55804,24/12/2022,03/01/2023,1,225,17,1,1,1000009760,
55805,30/07/2022,04/08/2022,3,223,277,1,1,1000009761,
55806,30/05/2022,08/06/2022,4,293,188,0,0,1000009762,
55807,16/03/2022,30/03/2022,2,236,271,1,1,1000009763,
55808,26/10/2022,06/11/2022,4,217,221,0,0,1000009764,
55809,30/10/2022,07/11/2022,1,230,77,0,0,1000009765,
55810,28/04/2022,05/05/2022,4,247,142,1,1,1000009766,
55811,26/05/2022,03/06/2022,2,294,71,0,0,1000009767,
55812,07/08/2022,21/08/2022,4,280,242,1,1,1000009768,
55813,18/03/2022,01/04/2022,2,251,249,0,0,1000009769,
55814,15/05/2022,27/05/2022,4,265,294,0,0,1000009770,
55815,26/07/2022,28/07/2022,4,227,289,1,1,1000009771,
55816,09/08/2022,21/08/2022,1,292,287,0,0,1000009772,
55817,27/03/2022,01/04/2022,1,262,67,0,0,1000009773,
55818,15/07/2022,21/07/2022,2,202,174,0,0,1000009774,
55819,10/03/2022,14/03/2022,1,249,182,0,0,1000009775,
55820,14/01/2022,16/01/2022,4,235,62,0,0,1000009776,
55821,25/12/2022,26/12/2022,1,261,41,1,1,1000009777,
55822,23/08/2022,06/09/2022,1,223,244,0,0,1000009778,
55823,04/09/2022,18/09/2022,2,271,92,1,1,1000009779,
55824,25/09/2022,29/09/2022,4,239,85,1,1,1000009780,
55825,21/05/2022,28/05/2022,4,206,287,1,1,1000009781,
55826,26/02/2022,07/03/2022,2,205,282,0,0,1000009782,
55827,29/12/2022,05/01/2023,2,249,134,1,1,1000009783,
55828,06/08/2022,11/08/2022,4,251,85,0,0,1000009784,
55829,02/10/2022,17/10/2022,3,275,106,1,1,1000009785,
55830,13/05/2022,14/05/2022,3,288,76,0,0,1000009786,
55831,27/09/2022,02/10/2022,4,253,22,1,1,1000009787,
55832,13/10/2022,18/10/2022,1,246,184,0,0,1000009788,
55833,11/02/2022,24/02/2022,2,288,102,1,1,1000009789,
55834,25/10/2022,06/11/2022,2,202,48,0,0,1000009790,
55835,02/10/2022,15/10/2022,2,228,259,1,1,1000009791,
55836,30/11/2022,05/12/2022,3,251,79,0,0,1000009792,
55837,29/09/2022,02/10/2022,1,292,193,1,1,1000009793,
55838,14/05/2022,20/05/2022,4,231,240,1,1,1000009794,
55839,19/02/2022,21/02/2022,1,204,146,1,1,1000009795,
55840,14/05/2022,15/05/2022,2,226,198,1,1,1000009796,
55841,30/03/2022,09/04/2022,3,220,177,0,0,1000009797,
55842,22/01/2022,26/01/2022,3,259,202,1,1,1000009798,
55843,27/11/2022,01/12/2022,4,245,188,1,1,1000009799,
55844,28/08/2022,01/09/2022,4,298,157,1,1,1000009800,
55845,23/12/2022,05/01/2023,3,231,173,0,0,1000009801,
55846,24/09/2022,04/10/2022,2,268,75,1,1,1000009802,
55847,11/12/2022,19/12/2022,1,296,138,0,0,1000009803,
55848,17/03/2022,27/03/2022,3,262,153,0,0,1000009804,
55849,11/08/2022,12/08/2022,4,231,30,0,0,1000009805,
55850,10/06/2022,13/06/2022,3,203,219,1,1,1000009806,
55851,11/03/2022,17/03/2022,2,293,164,1,1,1000009807,
55852,15/06/2022,30/06/2022,3,290,199,1,1,1000009808,
55853,08/06/2022,09/06/2022,4,245,101,1,1,1000009809,
55854,23/09/2022,24/09/2022,1,283,142,1,1,1000009810,
55855,15/03/2022,23/03/2022,1,278,124,1,1,1000009811,
55856,15/08/2022,19/08/2022,2,230,215,1,1,1000009812,
55857,03/05/2022,06/05/2022,2,254,37,1,1,1000009813,
55858,30/06/2022,11/07/2022,1,226,6,1,1,1000009814,
55859,15/07/2022,23/07/2022,2,265,3,1,1,1000009815,
55860,26/08/2022,09/09/2022,2,236,24,1,1,1000009816,
55861,30/03/2022,01/04/2022,2,234,118,0,0,1000009817,
55862,24/02/2022,05/03/2022,4,245,89,1,1,1000009818,
55863,20/02/2022,26/02/2022,4,234,35,0,0,1000009819,
55864,25/09/2022,04/10/2022,4,240,230,1,1,1000009820,
55865,30/08/2022,03/09/2022,1,246,37,1,1,1000009821,
55866,04/09/2022,17/09/2022,1,263,206,0,0,1000009822,
55867,18/07/2022,23/07/2022,3,244,140,1,1,1000009823,
55868,09/06/2022,14/06/2022,1,272,204,1,1,1000009824,
55869,03/01/2022,09/01/2022,4,271,237,0,0,1000009825,
55870,19/09/2022,30/09/2022,4,220,77,1,1,1000009826,
55871,04/09/2022,14/09/2022,4,264,283,0,0,1000009827,
55872,14/08/2022,27/08/2022,4,238,174,0,0,1000009828,
55873,19/09/2022,20/09/2022,2,259,131,1,1,1000009829,
55874,31/01/2022,13/02/2022,1,277,57,1,1,1000009830,
55875,22/08/2022,02/09/2022,3,211,262,1,1,1000009831,
55876,10/04/2022,24/04/2022,2,296,246,1,1,1000009832,
55877,24/07/2022,31/07/2022,2,280,62,1,1,1000009833,
55878,10/11/2022,24/11/2022,2,291,45,0,0,1000009834,
55879,04/06/2022,10/06/2022,3,240,200,0,0,1000009835,
55880,13/04/2022,22/04/2022,3,287,251,0,0,1000009836,
55881,22/12/2022,05/01/2023,3,234,108,1,1,1000009837,
55882,25/01/2022,02/02/2022,4,265,147,1,1,1000009838,
55883,20/09/2022,01/10/2022,3,247,170,0,0,1000009839,
55884,30/12/2022,08/01/2023,4,289,92,0,0,1000009840,
55885,12/02/2022,25/02/2022,3,283,180,0,0,1000009841,
55886,10/03/2022,13/03/2022,3,280,173,0,0,1000009842,
55887,28/02/2022,04/03/2022,2,284,8,1,1,1000009843,
55888,23/06/2022,26/06/2022,2,204,150,0,0,1000009844,
55889,07/08/2022,18/08/2022,4,260,240,1,1,1000009845,
55890,21/04/2022,29/04/2022,3,249,289,0,0,1000009846,
55891,27/02/2022,08/03/2022,3,202,160,0,0,1000009847,
55892,23/05/2022,28/05/2022,2,289,17,1,1,1000009848,
55893,05/01/2022,14/01/2022,4,265,114,0,0,1000009849,
55894,10/09/2022,19/09/2022,2,266,140,0,0,1000009850,
55895,27/10/2022,02/11/2022,2,215,51,1,1,1000009851,
55896,05/08/2022,11/08/2022,2,243,285,0,0,1000009852,
55897,07/08/2022,08/08/2022,1,236,205,1,1,1000009853,
55898,27/11/2022,08/12/2022,1,273,217,0,0,1000009854,
55899,01/08/2022,02/08/2022,2,222,96,1,1,1000009855,
55900,20/08/2022,22/08/2022,1,293,280,1,1,1000009856,
55901,14/12/2022,15/12/2022,1,237,218,0,0,1000009857,
55902,15/10/2022,18/10/2022,1,273,143,0,0,1000009858,
55903,02/04/2022,06/04/2022,3,206,47,0,0,1000009859,
55904,08/11/2022,21/11/2022,3,214,286,0,0,1000009860,
55905,08/09/2022,14/09/2022,4,229,223,1,1,1000009861,
55906,03/12/2022,05/12/2022,1,212,242,0,0,1000009862,
55907,15/02/2022,18/02/2022,1,284,151,1,1,1000009863,
55908,22/08/2022,30/08/2022,1,266,249,1,1,1000009864,
55909,11/07/2022,26/07/2022,3,210,31,1,1,1000009865,
55910,26/01/2022,08/02/2022,1,286,229,0,0,1000009866,
55911,16/12/2022,30/12/2022,1,294,271,0,0,1000009867,
55912,29/01/2022,04/02/2022,2,245,222,1,1,1000009868,
55913,01/04/2022,12/04/2022,4,228,96,0,0,1000009869,
55914,11/09/2022,12/09/2022,4,256,82,0,0,1000009870,
55915,12/04/2022,23/04/2022,4,246,184,1,1,1000009871,
55916,16/08/2022,23/08/2022,2,239,299,0,0,1000009872,
55917,13/04/2022,15/04/2022,2,294,252,0,0,1000009873,
55918,02/01/2022,15/01/2022,3,226,105,1,1,1000009874,
55919,22/08/2022,26/08/2022,2,235,297,0,0,1000009875,
55920,01/12/2022,11/12/2022,4,247,176,0,0,1000009876,
55921,20/02/2022,21/02/2022,2,218,187,0,0,1000009877,
55922,26/10/2022,29/10/2022,1,272,284,0,0,1000009878,
55923,31/01/2022,06/02/2022,1,220,200,1,1,1000009879,
55924,15/07/2022,22/07/2022,3,204,105,1,1,1000009880,
55925,25/06/2022,07/07/2022,4,279,174,1,1,1000009881,
55926,23/05/2022,03/06/2022,3,288,242,1,1,1000009882,
55927,18/03/2022,21/03/2022,1,290,219,0,0,1000009883,
55928,29/04/2022,12/05/2022,4,287,260,1,1,1000009884,
55929,21/06/2022,30/06/2022,4,218,275,1,1,1000009885,
55930,26/04/2022,07/05/2022,4,239,276,0,0,1000009886,
55931,04/05/2022,10/05/2022,4,275,17,1,1,1000009887,
55932,24/04/2022,28/04/2022,1,233,252,0,0,1000009888,
55933,31/01/2022,12/02/2022,3,204,155,0,0,1000009889,
55934,25/03/2022,29/03/2022,4,257,269,0,0,1000009890,
55935,29/07/2022,10/08/2022,4,263,293,0,0,1000009891,
55936,29/10/2022,07/11/2022,1,269,250,1,1,1000009892,
55937,02/12/2022,10/12/2022,2,275,209,1,1,1000009893,
55938,11/10/2022,12/10/2022,4,249,19,1,1,1000009894,
55939,08/05/2022,19/05/2022,2,216,191,0,0,1000009895,
55940,04/02/2022,14/02/2022,4,241,105,1,1,1000009896,
55941,02/06/2022,14/06/2022,1,229,39,1,1,1000009897,
55942,25/01/2022,09/02/2022,2,215,92,1,1,1000009898,
55943,18/04/2022,19/04/2022,3,243,220,0,0,1000009899,
55944,21/02/2022,25/02/2022,2,257,225,0,0,1000009900,
55945,01/07/2022,12/07/2022,4,261,53,0,0,1000009901,
55946,18/01/2022,21/01/2022,3,283,98,1,1,1000009902,
55947,12/06/2022,20/06/2022,3,241,290,1,1,1000009903,
55948,17/07/2022,28/07/2022,1,244,261,0,0,1000009904,
55949,10/05/2022,12/05/2022,4,234,73,1,1,1000009905,
55950,14/01/2022,27/01/2022,2,208,34,0,0,1000009906,
55951,01/06/2022,08/06/2022,4,222,54,0,0,1000009907,
55952,14/12/2022,22/12/2022,4,294,128,0,0,1000009908,
55953,01/03/2022,02/03/2022,4,295,59,0,0,1000009909,
55954,05/04/2022,08/04/2022,4,292,185,1,1,1000009910,
55955,14/07/2022,26/07/2022,4,258,209,1,1,1000009911,
55956,21/12/2022,02/01/2023,2,236,129,0,0,1000009912,
55957,02/11/2022,10/11/2022,4,227,223,1,1,1000009913,
55958,27/11/2022,02/12/2022,1,285,237,1,1,1000009914,
55959,15/11/2022,23/11/2022,1,249,240,0,0,1000009915,
55960,10/10/2022,13/10/2022,4,290,231,1,1,1000009916,
55961,29/03/2022,11/04/2022,1,273,232,0,0,1000009917,
55962,10/10/2022,19/10/2022,3,227,75,0,0,1000009918,
55963,21/08/2022,31/08/2022,1,257,91,1,1,1000009919,
55964,14/07/2022,17/07/2022,2,279,202,1,1,1000009920,
55965,04/10/2022,11/10/2022,3,243,262,0,0,1000009921,
55966,27/12/2022,01/01/2023,2,298,33,1,1,1000009922,
55967,15/01/2022,20/01/2022,4,210,168,0,0,1000009923,
55968,04/10/2022,11/10/2022,4,263,274,0,0,1000009924,
55969,01/06/2022,16/06/2022,2,268,104,1,1,1000009925,
55970,15/05/2022,22/05/2022,4,253,273,0,0,1000009926,
55971,19/11/2022,30/11/2022,4,207,64,1,1,1000009927,
55972,17/05/2022,19/05/2022,1,295,19,1,1,1000009928,
55973,07/03/2022,20/03/2022,4,228,210,0,0,1000009929,
55974,16/10/2022,29/10/2022,4,207,269,0,0,1000009930,
55975,10/12/2022,13/12/2022,2,282,180,1,1,1000009931,
55976,08/03/2022,09/03/2022,2,260,149,1,1,1000009932,
55977,28/12/2022,30/12/2022,2,278,223,1,1,1000009933,
55978,12/11/2022,21/11/2022,1,271,155,1,1,1000009934,
55979,06/09/2022,21/09/2022,3,230,65,0,0,1000009935,
55980,23/01/2022,25/01/2022,4,202,90,1,1,1000009936,
55981,08/02/2022,21/02/2022,2,267,222,0,0,1000009937,
55982,21/10/2022,22/10/2022,1,203,254,1,1,1000009938,
55983,14/02/2022,26/02/2022,1,230,2,0,0,1000009939,
55984,05/11/2022,15/11/2022,4,213,280,0,0,1000009940,
55985,08/10/2022,13/10/2022,1,241,280,1,1,1000009941,
55986,05/11/2022,14/11/2022,4,237,113,0,0,1000009942,
55987,05/05/2022,08/05/2022,3,261,24,1,1,1000009943,
55988,09/02/2022,15/02/2022,1,243,18,1,1,1000009944,
55989,12/08/2022,26/08/2022,4,209,148,0,0,1000009945,
55990,06/11/2022,10/11/2022,4,219,29,0,0,1000009946,
55991,14/08/2022,16/08/2022,3,298,268,0,0,1000009947,
55992,27/10/2022,07/11/2022,3,215,58,1,1,1000009948,
55993,09/11/2022,14/11/2022,4,289,101,0,0,1000009949,
55994,02/11/2022,10/11/2022,4,287,87,1,1,1000009950,
55995,25/03/2022,06/04/2022,4,300,243,1,1,1000009951,
55996,15/11/2022,21/11/2022,4,204,235,0,0,1000009952,
55997,16/01/2022,25/01/2022,1,296,204,1,1,1000009953,
55998,27/07/2022,06/08/2022,4,267,112,0,0,1000009954,
55999,16/11/2022,27/11/2022,3,247,225,1,1,1000009955,
56000,02/04/2022,17/04/2022,1,204,54,0,0,1000009956,
56001,25/07/2022,01/08/2022,4,280,97,0,0,1000009957,
56002,21/01/2022,23/01/2022,1,219,270,0,0,1000009958,
56003,18/01/2022,01/02/2022,4,286,151,1,1,1000009959,
56004,15/11/2022,19/11/2022,1,249,272,1,1,1000009960,
56005,07/05/2022,22/05/2022,3,227,155,1,1,1000009961,
56006,30/03/2022,04/04/2022,3,239,182,1,1,1000009962,
56007,06/05/2022,08/05/2022,1,241,179,0,0,1000009963,
56008,11/09/2022,22/09/2022,3,217,171,1,1,1000009964,
56009,28/02/2022,11/03/2022,4,214,1,1,1,1000009965,
56010,16/08/2022,17/08/2022,4,220,194,1,1,1000009966,
56011,26/11/2022,10/12/2022,4,262,275,1,1,1000009967,
56012,08/09/2022,15/09/2022,3,229,38,0,0,1000009968,
56013,23/10/2022,07/11/2022,2,277,253,0,0,1000009969,
56014,25/03/2022,26/03/2022,2,201,121,1,1,1000009970,
56015,02/01/2022,13/01/2022,4,241,127,1,1,1000009971,
56016,27/03/2022,03/04/2022,3,273,214,1,1,1000009972,
56017,30/01/2022,14/02/2022,1,232,80,0,0,1000009973,
56018,26/08/2022,27/08/2022,4,250,272,0,0,1000009974,
56019,16/01/2022,18/01/2022,2,284,20,1,1,1000009975,
56020,11/02/2022,17/02/2022,3,216,58,0,0,1000009976,
56021,22/07/2022,04/08/2022,4,254,147,1,1,1000009977,
56022,09/12/2022,16/12/2022,4,297,73,0,0,1000009978,
56023,07/06/2022,12/06/2022,2,249,92,0,0,1000009979,
56024,27/10/2022,06/11/2022,3,279,252,0,0,1000009980,
56025,16/05/2022,30/05/2022,4,278,251,1,1,1000009981,
56026,28/07/2022,11/08/2022,3,269,116,0,0,1000009982,
56027,02/05/2022,06/05/2022,1,209,99,0,0,1000009983,
56028,02/08/2022,11/08/2022,4,276,225,1,1,1000009984,
56029,12/07/2022,23/07/2022,3,219,198,1,1,1000009985,
56030,17/07/2022,24/07/2022,4,213,62,0,0,1000009986,
56031,12/10/2022,26/10/2022,1,253,109,0,0,1000009987,
56032,28/06/2022,12/07/2022,1,237,28,0,0,1000009988,
56033,28/05/2022,06/06/2022,3,225,230,1,1,1000009989,
56034,01/11/2022,13/11/2022,2,262,115,1,1,1000009990,
56035,05/06/2022,17/06/2022,1,269,280,0,0,1000009991,
56036,31/01/2022,10/02/2022,1,245,20,0,0,1000009992,
56037,22/07/2022,03/08/2022,2,284,59,0,0,1000009993,
56038,07/03/2022,15/03/2022,2,241,140,1,1,1000009994,
56039,21/04/2022,27/04/2022,4,201,3,0,0,1000009995,
56040,17/07/2022,22/07/2022,2,265,297,0,0,1000009996,
56041,09/09/2022,22/09/2022,2,213,278,1,1,1000009997,
56042,07/07/2022,13/07/2022,3,277,174,1,1,1000009998,
56043,21/07/2022,26/07/2022,1,263,134,0,0,1000009999,
56044,07/07/2022,09/07/2022,3,201,12,0,0,1000010000,
56045,08/02/2022,14/02/2022,4,205,171,0,0,1000010001,
56046,11/05/2022,20/05/2022,1,219,98,1,1,1000010002,
56047,28/11/2022,07/12/2022,3,298,10,0,0,1000010003,
56048,25/06/2022,09/07/2022,3,234,166,0,0,1000010004,
56049,13/12/2022,18/12/2022,4,243,228,0,0,1000010005,
56050,16/02/2022,22/02/2022,1,204,75,1,1,1000010006,
56051,05/04/2022,09/04/2022,1,246,20,1,1,1000010007,
56052,09/07/2022,22/07/2022,1,237,42,0,0,1000010008,
56053,05/05/2022,19/05/2022,1,225,227,0,0,1000010009,
56054,23/04/2022,05/05/2022,2,201,232,1,1,1000010010,
56055,04/03/2022,18/03/2022,1,259,233,1,1,1000010011,
56056,22/07/2022,27/07/2022,3,205,172,0,0,1000010012,
56057,03/07/2022,14/07/2022,3,217,169,1,1,1000010013,
56058,21/07/2022,22/07/2022,1,245,216,1,1,1000010014,
56059,21/05/2022,25/05/2022,2,239,125,1,1,1000010015,
56060,13/12/2022,21/12/2022,1,294,113,0,0,1000010016,
56061,14/06/2022,19/06/2022,4,214,253,1,1,1000010017,
56062,27/11/2022,03/12/2022,2,207,93,0,0,1000010018,
56063,05/05/2022,16/05/2022,4,209,298,0,0,1000010019,
56064,31/07/2022,04/08/2022,4,255,140,1,1,1000010020,
56065,06/09/2022,17/09/2022,2,226,203,0,0,1000010021,
56066,15/03/2022,30/03/2022,2,260,165,0,0,1000010022,
56067,01/11/2022,09/11/2022,1,219,177,0,0,1000010023,
56068,14/04/2022,15/04/2022,3,296,85,1,1,1000010024,
56069,30/09/2022,01/10/2022,4,285,150,1,1,1000010025,
56070,18/05/2022,28/05/2022,3,299,46,0,0,1000010026,
56071,17/02/2022,28/02/2022,3,215,165,0,0,1000010027,
56072,19/11/2022,26/11/2022,3,288,111,1,1,1000010028,
56073,10/04/2022,22/04/2022,3,222,121,0,0,1000010029,
56074,04/08/2022,15/08/2022,3,238,276,0,0,1000010030,
56075,04/03/2022,06/03/2022,4,257,289,0,0,1000010031,
56076,11/08/2022,16/08/2022,1,232,155,1,1,1000010032,
56077,20/06/2022,25/06/2022,4,286,101,0,0,1000010033,
56078,12/06/2022,19/06/2022,1,271,290,0,0,1000010034,
56079,06/05/2022,10/05/2022,1,274,94,1,1,1000010035,
56080,20/04/2022,01/05/2022,2,214,246,0,0,1000010036,
56081,07/02/2022,10/02/2022,4,204,223,0,0,1000010037,
56082,19/12/2022,02/01/2023,4,270,210,0,0,1000010038,
56083,14/07/2022,15/07/2022,1,264,282,1,1,1000010039,
56084,24/07/2022,07/08/2022,1,257,27,0,0,1000010040,
56085,09/01/2022,10/01/2022,4,225,85,1,1,1000010041,
56086,18/07/2022,19/07/2022,3,236,46,1,1,1000010042,
56087,07/04/2022,09/04/2022,2,252,162,0,0,1000010043,
56088,29/01/2022,08/02/2022,3,217,44,0,0,1000010044,
56089,18/09/2022,02/10/2022,2,287,195,0,0,1000010045,
56090,14/10/2022,21/10/2022,1,223,287,0,0,1000010046,
56091,18/12/2022,22/12/2022,4,274,25,1,1,1000010047,
56092,29/09/2022,03/10/2022,4,218,131,0,0,1000010048,
56093,05/10/2022,08/10/2022,2,256,66,0,0,1000010049,
56094,02/08/2022,17/08/2022,2,208,258,0,0,1000010050,
56095,28/06/2022,04/07/2022,3,222,118,1,1,1000010051,
56096,10/11/2022,21/11/2022,3,223,54,1,1,1000010052,
56097,17/10/2022,01/11/2022,4,251,135,1,1,1000010053,
56098,15/07/2022,17/07/2022,4,207,66,1,1,1000010054,
56099,26/08/2022,08/09/2022,3,217,161,1,1,1000010055,
56100,23/02/2022,24/02/2022,4,252,63,0,0,1000010056,
56101,17/11/2022,27/11/2022,4,211,225,0,0,1000010057,
56102,31/03/2022,06/04/2022,1,267,225,1,1,1000010058,
56103,29/03/2022,30/03/2022,4,254,51,0,0,1000010059,
56104,22/03/2022,02/04/2022,2,280,163,0,0,1000010060,
56105,06/07/2022,19/07/2022,3,285,47,1,1,1000010061,
56106,30/01/2022,01/02/2022,4,225,131,1,1,1000010062,
56107,03/12/2022,14/12/2022,1,291,153,1,1,1000010063,
56108,02/11/2022,15/11/2022,1,292,62,1,1,1000010064,
56109,04/02/2022,06/02/2022,4,220,7,1,1,1000010065,
56110,30/01/2022,10/02/2022,1,295,125,1,1,1000010066,
56111,05/06/2022,11/06/2022,2,269,75,0,0,1000010067,
56112,08/10/2022,14/10/2022,3,282,74,0,0,1000010068,
56113,08/02/2022,10/02/2022,1,248,244,0,0,1000010069,
56114,26/07/2022,05/08/2022,3,292,154,0,0,1000010070,
56115,14/02/2022,23/02/2022,1,270,295,0,0,1000010071,
56116,03/07/2022,17/07/2022,1,277,46,1,1,1000010072,
56117,29/04/2022,10/05/2022,4,235,6,1,1,1000010073,
56118,24/03/2022,07/04/2022,2,207,15,1,1,1000010074,
56119,05/12/2022,09/12/2022,2,245,74,0,0,1000010075,
56120,23/05/2022,27/05/2022,1,243,292,0,0,1000010076,
56121,16/12/2022,22/12/2022,2,281,185,1,1,1000010077,
56122,16/03/2022,24/03/2022,4,236,162,0,0,1000010078,
56123,19/02/2022,26/02/2022,2,283,133,1,1,1000010079,
56124,25/12/2022,27/12/2022,2,275,232,0,0,1000010080,
56125,03/08/2022,06/08/2022,4,257,241,1,1,1000010081,
56126,01/02/2022,04/02/2022,3,218,295,0,0,1000010082,
56127,15/11/2022,17/11/2022,3,219,6,1,1,1000010083,
56128,19/07/2022,03/08/2022,3,230,91,0,0,1000010084,
56129,16/10/2022,24/10/2022,4,207,52,1,1,1000010085,
56130,10/12/2022,19/12/2022,4,240,2,1,1,1000010086,
56131,12/07/2022,14/07/2022,3,242,44,1,1,1000010087,
56132,11/10/2022,14/10/2022,4,281,41,1,1,1000010088,
56133,17/05/2022,24/05/2022,4,291,250,0,0,1000010089,
56134,15/03/2022,30/03/2022,4,296,133,1,1,1000010090,
56135,07/03/2022,12/03/2022,3,245,161,0,0,1000010091,
56136,27/12/2022,05/01/2023,2,276,165,1,1,1000010092,
56137,22/01/2022,24/01/2022,4,295,170,1,1,1000010093,
56138,09/10/2022,18/10/2022,2,218,173,0,0,1000010094,
56139,18/09/2022,30/09/2022,1,201,119,1,1,1000010095,
56140,23/11/2022,05/12/2022,1,298,279,0,0,1000010096,
56141,05/11/2022,08/11/2022,4,287,171,1,1,1000010097,
56142,01/04/2022,03/04/2022,1,225,16,0,0,1000010098,
56143,02/08/2022,08/08/2022,4,262,152,1,1,1000010099,
56144,27/06/2022,07/07/2022,1,230,290,1,1,1000010100,
56145,30/11/2022,15/12/2022,3,212,5,0,0,1000010101,
56146,13/10/2022,21/10/2022,3,282,243,0,0,1000010102,
56147,28/05/2022,07/06/2022,4,210,167,1,1,1000010103,
56148,03/06/2022,08/06/2022,4,267,288,0,0,1000010104,
56149,10/07/2022,24/07/2022,2,229,180,1,1,1000010105,
56150,29/01/2022,03/02/2022,3,264,144,0,0,1000010106,
56151,04/07/2022,18/07/2022,4,264,260,0,0,1000010107,
56152,30/03/2022,01/04/2022,1,226,289,1,1,1000010108,
